predictor_name	target_name	metric	confound_variable	confound_method	measure
T1	T2-T1	euclidean	none	raw	real	0.346658769609144	
T1	T2-T1	euclidean	none	raw	bootstrap	0.2085965039574186	0.3588968970227307	0.3221527667424856	0.4525264526806452	0.290468412701431	0.49750812123213484	0.29177783703959975	0.3230992762910702	0.1463215199880954	0.19444156715677172	0.4471522485764458	0.16853340455907284	0.3020855153518486	0.35590104534515593	0.29960421952380484	0.30423361537656424	0.3185483712070658	0.32446840467740673	0.29752801332122936	0.5975142553233838	0.25768314804293896	0.3400601232650036	0.33851834704877165	0.27240688874743885	0.3276242961146034	0.2682516406964361	0.25406878241235936	0.35533296454293734	0.3537772612196779	0.5370035079855925	0.29043615745772133	0.4598051601517437	0.3087972943515985	0.4523245506374954	0.2004346107458498	0.287526470263794	0.3633870101194167	0.30688275973384355	0.37624856880571106	0.43319617424829804	0.33473913232247865	0.4819073415632471	0.20656431982386356	0.21966347618108167	0.2575388119663383	0.27716349026315884	0.34547062282497476	0.2509695328875492	0.25845501902505846	0.41292719296159947	0.36413067062952453	0.46451445699914073	0.39254666671155847	0.3879230990839887	0.3261839046653458	0.368094525510931	0.4208677462265557	0.18973898665978667	0.4423016785677426	0.45695065797538664	0.2869284663003725	0.18039025671266018	0.3880780016961122	0.3727553419145637	0.37276215043409267	0.5122980458397678	0.3319752721003952	0.2846425573969281	0.304014692549605	0.34058632855072507	0.2787789109389835	0.24755209855671448	0.2992014823480917	0.4844306531992468	0.3836622327661559	0.2767404844135242	0.3473606906753078	0.46596216754868236	0.3386235577726466	0.40260392186748983	0.3357768850121639	0.25996809953299077	0.359699466474949	0.22177563004328762	0.41292875065938356	0.4099156663051079	0.44885925951675265	0.5228899455758981	0.40085538896662926	0.2050073312130091	0.47879121481737313	0.499151434048652	0.2156493580399327	0.31149332926546497	0.24290098368088966	0.279795940570948	0.2693368127366715	0.38517938648426875	0.3103312706827871	0.2341185497000807	0.24589141323805402	0.3831130060390442	0.33156453181129036	0.4529512306944568	0.34268341309331746	0.2873079244004126	0.2439136711810016	0.20266043222034383	0.2738800620092535	0.3029203609947955	0.16245800241964267	0.21296114657844525	0.3377674823644445	0.4095603650042294	0.4331305685123296	0.18881037234743347	0.322558180836084	0.2674223472401497	0.4499026144585165	0.3047656921873472	0.2927656624990903	0.19536067975036397	0.28314993761559476	0.3669530111235989	0.21478298277844446	0.3061208111652023	0.31791944230443336	0.3298441435963203	0.466552735531886	0.4397775409691841	0.1337856284587303	0.31505294409937457	0.22845224940147735	0.28671421513527623	0.33229021469114234	0.43768083211717584	0.2559235201800753	0.5177073254481144	0.3964600185567426	0.48986029940521514	0.36646747767101373	0.37749884996788896	0.2603246362694477	0.3489423454342492	0.3750851804357468	0.4408142165153931	0.3269780351837921	0.35798149086165443	0.3491781262858662	0.44180738075751064	0.33955457868017036	0.23974497930301414	0.45517957186044244	0.39186060942776174	0.3503130306966781	0.4079692446565929	0.29006488040835526	0.31322207980837724	0.38108455981533684	0.3746628549388739	0.28486425749832517	0.4649323066904502	0.3520815513430059	0.3020210165823044	0.3384522598788258	0.3354693522076833	0.3853697550376592	0.37242538898994654	0.34331122293003796	0.22251876794877382	0.26668906411819	0.3168541002294582	0.3972111309730066	0.36262196442642247	0.3187977801230204	0.28395339504168476	0.21986430074564536	0.4879789459963665	0.2913384541003482	0.4479044322349674	0.4353231728591692	0.3311373730985339	0.46751496485228977	0.42281100482887096	0.27113170981551427	0.24844551212092766	0.36464117400112545	0.4901236267369681	0.4415787097148599	0.3257018272978462	0.36362310669367176	0.22501277731747588	0.37104043296496025	0.3122311694140967	0.4683979073826997	0.5353851319590631	0.44858605715270816	0.24153208146654925	0.22340801386873768	0.37204723777715354	0.30166155500462344	0.3491471300128619	0.26393103733478374	0.39305872675199405	0.4074168387077592	0.3769941723813323	0.2541182200180515	0.4487159256001725	0.4367722802997473	0.32273322071853683	0.3953382774314333	0.25070060331803695	0.40725764147805643	0.23387373723569796	0.38693573589985225	0.3385394047645938	0.3781442618782687	0.18619178995012925	0.3032331107370284	0.3562129593548947	0.5036201424606976	0.3300985715364647	0.22320917692926218	0.2680217314847158	0.2188572339904187	0.47365091887803784	0.4544690081080462	0.559208142729783	0.27687767738205626	0.268981665390379	0.31254398323014737	0.3311647568372231	0.30062658382703883	0.26124720799501444	0.3446241461949433	0.2320851503873727	0.2224913401398328	0.27256449498919305	0.340416577779814	0.32162141837763936	0.4960736485089951	0.34934094567408086	0.3248951242246449	0.25730677452930206	0.23804072492606018	0.5110647508116846	0.4863353541521764	0.4624790050147988	0.38949440538749713	0.5154997907050306	0.24783301284315234	0.325925552022173	0.4157869481053698	0.3265619441384654	0.5792330540870431	0.35437506422673226	0.5244006163801953	0.31905236926500463	0.3055644644719937	0.2971223108413134	0.4606375947117096	0.2394889522365052	0.28609804192588456	0.3956098728165656	0.3379622974719353	0.48039605324712176	0.3428701242986536	0.31165613239605194	0.5043498885543174	0.5044305211976438	0.3699936792694788	0.35312497357162337	0.2793774352871802	0.24077723778561458	0.38966302326560903	0.37491321966903185	0.24371376840491718	0.25456792799691225	0.40081021550682633	0.33623036463562506	0.39754534571971983	0.3671282342836326	0.39250906965678606	0.29759143896643847	0.40834090011497703	0.4717660817238953	0.3839146858140244	0.27930523524375167	0.4284422708972773	0.4150195655193909	0.35367517027793616	0.4562963992547153	0.2027113298948062	0.3575542253630214	0.2614542437852186	0.3983859225377254	0.3047063990767469	0.32976634421021467	0.5039245361638421	0.3125905677090546	0.32242188493226176	0.3979939780932036	0.31613704345932586	0.2254890348956428	0.33942580100402214	0.3812513956115312	0.3821735490702237	0.44357394378197884	0.42363126810198604	0.26040235786570776	0.48048192644347354	0.20793847753952502	0.47168733189096435	0.47008374179602325	0.3965063751921074	0.2722976172974939	0.3013269778204328	0.2711512481880843	0.3232690909217702	0.4484324916979609	0.466959428845325	0.2720496689199307	0.3389725559513052	0.31910421733766814	0.4425640352021746	0.4281047775954111	0.4302849655177987	0.49322236679250125	0.31454597614959495	0.5301497337354505	0.3576651949451071	0.3792707946978661	0.4612816731826572	0.3269427220304387	0.27455887661316036	0.34291210569179775	0.4977054473453444	0.325144150859917	0.27131967140368085	0.2825478046899003	0.3448913952227942	0.360479581214294	0.2935194454397642	0.4812458851246545	0.25665578970395414	0.29983121256557155	0.33647979446138576	0.4396497977539264	0.32161747295388926	0.2785059442812389	0.2743735153346113	0.26656130312470705	0.4216899030434452	0.472661523314444	0.34104651851405343	0.35119547723587974	0.5069318424496009	0.6567417522035022	0.4133648010104359	0.4359574896585801	0.24018841865830998	0.244509801695716	0.40126494724300715	0.28122185066815103	0.19691011855081092	0.3215451425974324	0.43009319521562844	0.42197972951693197	0.27132674906500104	0.3762165261862452	0.35507975578877415	0.37825784411716956	0.24391378791295767	0.29470836129293715	0.3789718959480899	0.3811749635262751	0.33464802131394594	0.3703797167012751	0.3668306407807782	0.30407561375422476	0.2109762334615432	0.2937932054508831	0.3603034867768772	0.30840340689406176	0.4220512519100036	0.3561720709735701	0.27425815402822434	0.3891622403040561	0.4563146759042014	0.2791900593067062	0.3186985742544587	0.39067083107654266	0.45167779214819176	0.37580189625888416	0.27824499614393916	0.3086174285153232	0.3175422692016346	0.3137323548307748	0.3436709897268377	0.32180316067284587	0.4898697867578283	0.2615983793956696	0.4447730042435265	0.1971608520311491	0.2991139571224476	0.14008487168521655	0.312398519205999	0.41388665964643306	0.34998939198083495	0.36190176033183435	0.254351454402654	0.33589747499857653	0.46745029363378693	0.3123454123857666	0.32983581436910925	0.27158460278022395	0.3981155450031877	0.46519001027080803	0.33679090852691806	0.4653547827327919	0.22280670059538168	0.2718312009988773	0.35849398224240897	0.1805043454143292	0.3854488025811472	0.32034858448329356	0.2832850973505547	0.28915649087660356	0.5241973086439141	0.28375088133800785	0.42486270258480047	0.33985536882732875	0.3486959351680729	0.3744394650666073	0.35996224763768564	0.3311459395080738	0.24209006995992177	0.30240924368755606	0.4946608760794695	0.465165216564365	0.33565349012850065	0.327669375988288	0.46162707176044954	0.2145771917691939	0.32549441239659455	0.2814723258301636	0.253183246194393	0.38954686593445764	0.2891035029744768	0.4234115482132201	0.16866028224556862	0.23759180498826574	0.4422758205756453	0.24764660201150893	0.19030876801815605	0.3284114688736508	0.34583379410827886	0.4479027305644975	0.17381188456565963	0.4143212012894453	0.40596032893387324	0.32189761578690007	0.5369182786212158	0.28173068421519487	0.18454297422238053	0.4030477428052773	0.27568368684542743	0.4045073333425208	0.39961447383558857	0.33097961684703714	0.2568034345487805	0.3890331242461858	0.5305184027793568	0.19758005060785863	0.33851670935305456	0.2773006527582388	0.280702537438036	0.34883918255588714	0.3023430001797878	0.4262104983131323	0.3094356023735305	0.3836363319175527	0.4317358428330676	0.3405437538609003	0.18068298014204143	0.31019809165002704	0.43988340791627584	0.4259066229843689	0.3467706595390532	0.23473445293614964	0.26256320783901177	0.4190957464450564	0.2818047848157812	0.2752561145319353	0.4387679213203144	0.3654958846317095	0.2807472756504038	0.4526165543930263	0.5044063007396544	0.2553772751568637	0.5452309710256534	0.25350094577075005	0.37274347982800193	0.33282826404638405	0.22972425005941607	0.2400413491851188	0.24297515779802276	0.24832713230071057	0.4049244373373393	0.19789788880704123	0.3607970642755571	0.3702719148470849	0.24344626146298523	0.4773864476628054	0.3722532628064642	0.3719992711248478	0.42208393797161703	0.41562024974468975	0.33232574312738966	0.41757423669523214	0.4202607701744413	0.34357170464106074	0.3674153225215828	0.35885530454975273	0.37371996938605756	0.21893630619247242	0.2897662691969	0.3826260169434379	0.3282742680012378	0.4078555758099013	0.5259360128315319	0.2990720652989184	0.304525367420966	0.5440634697130272	0.31397528205482056	0.3219907345216576	0.3563666927590219	0.5637231345235967	0.4382479357631971	0.255839069919763	0.34581074262019645	0.26355245182009734	0.1320964794521544	0.36203638491690426	0.26048481107580024	0.35419730226549206	0.25949082266194945	0.3477020988156414	0.29792630809103354	0.3941690923435522	0.34166422880230213	0.16603288546436304	0.26079835663016976	0.21353926571102852	0.2957644014165927	0.2547515448619964	0.26997529493861955	0.3484178445661907	0.20472110489789125	0.2923037454273389	0.41638101860397814	0.2683324225901705	0.36238657293089627	0.3537358089870409	0.24711963689810834	0.2224143230500357	0.29901007810101476	0.3494768584721442	0.38378216419953803	0.26664639303144133	0.46042899427754314	0.4461062484749547	0.35691664165547976	0.2411460695546935	0.3081031821453641	0.2831690075610909	0.3229881854752386	0.27956463798598874	0.5162648675737067	0.4382555922794516	0.5260637375979308	0.3712406491613963	0.2773553495118693	0.29050195865237344	0.26276273192092375	0.3793986983701002	0.24028778543852017	0.3927906898985633	0.361039287567129	0.5357745571740543	0.2467887324606168	0.27615164114309	0.24329683186570877	0.3277853265778653	0.3198184901703797	0.2913973002217201	0.34633736363017914	0.23515530116695274	0.432111139749924	0.3384267275616575	0.34476974778558356	0.2559514763786167	0.20782132998820332	0.3192899524938192	0.5624885194145963	0.3295960958770953	0.4684493703953942	0.18861814246903333	0.21226564622354838	0.31585342927936844	0.48193866863211227	0.4649531596106036	0.41054282519583335	0.23720458019944604	0.31816412330257865	0.4031992215823451	0.26097380799105374	0.4592511772212259	0.4177712884682742	0.28343679370927977	0.22822092839339472	0.28588562865061623	0.444451414979199	0.45969297925114183	0.3949781618904191	0.32383065578943604	0.2511390156915527	0.2964052727441433	0.35295452176687814	0.2828908940097428	0.28344755173514524	0.3875951043981594	0.5600648362779478	0.35549125436720613	0.3413214077165747	0.4120616130015712	0.4704401586450368	0.3281711717550692	0.2046761236508855	0.2929083001893626	0.24012965537250128	0.2439019926799822	0.4456654667830911	0.41870910524928906	0.2993521818490977	0.3990749610563354	0.3781545110644638	0.3445365918580241	0.33858237807063735	0.19923772559523337	0.2500053603738149	0.2757948936789775	0.2818954998454791	0.3997637534637466	0.42671423810841924	0.1833226781896764	0.3439117509475757	0.2558313753578278	0.3770859604479159	0.2276177796281143	0.2582161766839521	0.5084848266347616	0.2821158653934458	0.3621771508901912	0.3760028579978415	0.47823070527822964	0.5063650501178393	0.3211538446275314	0.27622013786595595	0.5547464844874797	0.2746634184651049	0.18521434606969486	0.19906118443448692	0.3562457285614495	0.32035636589056404	0.34899201542081665	0.26923485036581973	0.17578018972400647	0.21408885936405164	0.2229483562112134	0.2718154796840004	0.3809975656642886	0.5492981171858307	0.3302192487323219	0.2960372075965679	0.5739420655240096	0.4232924921156722	0.4071013945514523	0.3757618894406403	0.42318405901569356	0.2981674903586185	0.32850106191787454	0.2674412306382157	0.4148083658578103	0.28177826814462853	0.3176752401656226	0.36125020961723214	0.43054292699648655	0.37964044088933147	0.26504365003954977	0.2879882278447325	0.16710080264089205	0.4575976604405853	0.22856385854276964	0.38737010718310916	0.45748628665768404	0.18067210163620132	0.35250025593874357	0.2926262939907875	0.41874861323236595	0.34688048985104947	0.35493163900896746	0.5760524491773792	0.23831253947935127	0.5676106477946722	0.37512125974588867	0.3781758742072199	0.19037169693303838	0.3204818453011145	0.3458615048845034	0.32972875839062915	0.272714153933087	0.253211599273526	0.4477251155768751	0.4302902223989137	0.30539108236037604	0.5859327315709206	0.34018743423062514	0.3254866016075689	0.22088991761791682	0.44601017461389103	0.28534901398197393	0.23937606624763455	0.22420662168681482	0.26301023254459666	0.30963478225324736	0.1796532743662078	0.3298778715568323	0.4112100743383323	0.3185307022715135	0.4000955636530463	0.4743337569839366	0.2682410056134075	0.43010832158212015	0.36889318286535844	0.3253238403338766	0.2339503613716839	0.407360021803826	0.31790202727944317	0.43447189569613764	0.5308422985545579	0.35557962804270005	0.314387544320159	0.21741000445732012	0.23550812420061823	0.3346438116776592	0.3353859565150696	0.44986366307573095	0.38847366320780496	0.3353021154073128	0.42489125569906	0.46572141170140396	0.40526266398510385	0.397496639354901	0.33555432621503434	0.2677896547649043	0.4020009883581534	0.1829791372332676	0.16667033307782997	0.24242199406769116	0.2805432482342259	0.3756304803609209	0.3493277993485302	0.3843275071010632	0.273261108527581	0.26195602380171096	0.3295471300996402	0.28424595998719177	0.38039882172671446	0.35370431770363725	0.3006042206767247	0.43422561641457375	0.3112334065215648	0.37729072448676315	0.31694497192233545	0.3039191199107068	0.3279097083507436	0.2574856777495882	0.3269894455213304	0.49132739237699324	0.28170859451600766	0.25428638828687844	0.38364887080629784	0.23059645719311625	0.43739337187517574	0.37526144848073184	0.24989003948907917	0.31720318796724956	0.35051637639953676	0.439616327902101	0.14156268825409157	0.21846241689397516	0.34429173303042276	0.3371166707106618	0.221330268622865	0.4202600218519689	0.5117321564749017	0.2583922723486315	0.3202384460639238	0.4708964988402352	0.3659592117449054	0.38181982839413	0.3793322657558281	0.400735208198009	0.43108758493672295	0.3155898810992116	0.29763744884213555	0.29982066264679447	0.3382181889055975	0.36908991049239404	0.22852794227814832	0.2975236690500408	0.6343764295635509	0.41046855354277884	0.3470190565228782	0.32184590577272765	0.6465522893068644	0.3338768575758296	0.2514863128713715	0.4885852606638763	0.2916173975713752	0.3735539173031883	0.5741851610739411	0.28175403961417855	0.2966583371830407	0.32059654059205883	0.5480178893886789	0.34890867664056335	0.29022418951941586	0.4494885478368993	0.2339080719740486	0.32806612845339184	0.5528334247323188	0.27668896628097805	0.2877091923528971	0.45923818227212454	0.3886422600393824	0.24638741173791345	0.48764466677466967	0.3763133513947852	0.36950367832320036	0.291481814301112	0.4299460196035833	0.38935028942581806	0.2661627520795337	0.43156747101838083	0.24034075302018768	0.4622898238401974	0.21401654200281608	0.41132684570681516	0.23386396745268767	0.31961060935763436	0.333667710528277	0.25893993622617795	0.31169698637154186	0.3436632312926953	0.3917521884782572	0.2967902485158642	0.34036352747134047	0.3167717925593699	0.31078839773144284	0.18676755196267394	0.3826752691175245	0.3611901628849892	0.27175625385014035	0.3641821156819245	0.330806748748457	0.4390414121977538	0.46547526114429494	0.4229842034206241	0.3615585382250656	0.34730101818301234	0.3067934958496086	0.33955706846070854	0.3079276853600086	0.3734216845019772	0.4417425635322937	0.2757747649264469	0.3627061639411216	0.5322269898526798	0.3585852007864887	0.3129138788840864	0.3097321936453349	0.27674801181216624	0.32098311570577237	0.23451435349865743	0.3011882061799702	0.20073359037289312	0.35904005920320897	0.2399758101441236	0.4122702837024419	0.41464635928311394	0.36263071813853054	0.35589112836473413	0.43585698567754766	0.32582642239152826	0.3712456474751102	0.3648158652945242	0.44173306132676526	0.3760794903224489	0.30811754341734576	0.27344378541493214	0.20941505030439514	0.34838476610934627	0.49658196667019716	0.20709524869898624	0.25705993863194776	0.21940312338356377	0.3177560712221977	0.2034276663192921	0.22514074052445004	0.31101190948360513	0.4225331069299616	0.5011214579566066	0.3570166753263589	0.44720199900704494	0.42415866270835967	0.3658319104568471	0.32206629157871297	0.33993982574470555	0.20984442356306707	0.23789430896855476	0.26944173655439435	0.34731929005486795	0.41248922243008534	0.2809118840674653	0.2443785151730193	0.24683208315430888	0.3619973829171248	0.191787976244	0.295786667223959	0.3999873590989483	0.2109896987378386	0.3216261970161035	0.34359187584823014	0.469335879182675	0.3290758915160151	0.2955226744632904	0.24422128917789185	0.30045470275112623	0.35620265488988	0.3479247279440907	0.37809085522395725	0.3046629769296518	0.23943606223133237	0.2473534218211193	0.28789166060771004	0.3774454457593151	0.33524451389309856	0.33627613041206234	0.3566780855716072	0.35207383361729183	0.29955209460794724	0.32133028726557883	0.17704391376724796	0.27090321845312154	0.32407160064186646	0.2926939738157366	0.49781175172992753	0.1555808147308967	0.40010819998693004	0.42321192425920773	0.3995715081863948	0.27306123094031615	0.27090936420156064	0.2815739858527007	0.34269637876719367	0.2354316605252161	0.4124607134108652	0.2642227075395337	0.34672277375660115	0.24305847709231004	0.27919409962688574	0.21200498540434184	0.3585596925401347	0.3238189671872205	0.18785951900982206	0.28809023615382245	0.3239939799035075	0.3546275337795647	0.14102682839235414	0.44813207837668395	0.314666651481045	0.43895584080521727	0.21011840726074893	0.44726107853448654	0.32616409227761245	0.3394128752943725	0.2558029961117371	0.34948713160356387	
