predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.08514103290724565	0.08514103290724565	1.0	1.0
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.08514103290724565	0.07940243197845706	0.24275724275724275	0.45695480989598636
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.08514103290724565	0.06592790218614525	0.000999000999000999	0.004212841422143748
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.08514103290724565	0.06592790218614525	0.000999000999000999	0.004212841422143748
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.08514103290724565	0.08514103290724565	1.0	1.0
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.08514103290724565	0.06446876620961672	0.001998001998001998	0.007819518610885519
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.08514103290724565	0.08514103290724565	1.0	1.0
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.08514103290724565	0.07940243197845706	0.25774225774225773	0.476910844257783
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.08514103290724565	0.07940243197845706	0.2677322677322677	0.49204849204849205
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.08514103290724565	0.06592790218614525	0.001998001998001998	0.007819518610885519
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.08514103290724565	0.06592790218614525	0.001998001998001998	0.007819518610885519
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.08514103290724565	0.08514103290724565	1.0	1.0
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.08514103290724565	0.06446876620961672	0.001998001998001998	0.007819518610885519
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.08514103290724565	0.08514103290724565	1.0	1.0
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.08514103290724565	0.07940243197845706	0.2807192807192807	0.512453988964056
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.07940243197845706	0.06592790218614525	0.017982017982017984	0.048667750160287473
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.07940243197845706	0.06592790218614525	0.026973026973026972	0.06793206793206794
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.07940243197845706	0.08514103290724565	0.22577422577422576	0.43095150463571513
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.07940243197845706	0.06446876620961672	0.03996003996003996	0.09748099434198089
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.07940243197845706	0.08514103290724565	0.25774225774225773	0.476910844257783
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.07940243197845706	0.07940243197845706	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.06592790218614525	0.06592790218614525	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.06592790218614525	0.08514103290724565	0.001998001998001998	0.007819518610885519
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.06592790218614525	0.06446876620961672	0.8451548451548452	1.0
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.06592790218614525	0.08514103290724565	0.001998001998001998	0.007819518610885519
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.06592790218614525	0.07940243197845706	0.03196803196803197	0.07940917529958626
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.06592790218614525	0.08514103290724565	0.000999000999000999	0.004212841422143748
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.06592790218614525	0.06446876620961672	0.8371628371628371	1.0
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.06592790218614525	0.08514103290724565	0.000999000999000999	0.004212841422143748
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.06592790218614525	0.07940243197845706	0.03196803196803197	0.07940917529958626
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.08514103290724565	0.06446876620961672	0.000999000999000999	0.004212841422143748
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.08514103290724565	0.08514103290724565	1.0	1.0
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.08514103290724565	0.07940243197845706	0.25874125874125875	0.4771364228991348
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.06446876620961672	0.08514103290724565	0.003996003996003996	0.015201581635148068
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.06446876620961672	0.07940243197845706	0.03896103896103896	0.09547209547209547
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.08514103290724565	0.07940243197845706	0.26873126873126874	0.4922215831306741
