predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.043724015602187	0.03507257693555218	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.043724015602187	0.04857462295996894	0.0899100899100899	0.132164655132853
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.043724015602187	0.03507257693555218	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.043724015602187	0.043724015602187	1.0	1.0
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.043724015602187	0.09596336408116421	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.03507257693555218	0.043724015602187	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.03507257693555218	0.04857462295996894	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.03507257693555218	0.043724015602187	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.03507257693555218	0.03507257693555218	1.0	1.0
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.03507257693555218	0.043724015602187	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.03507257693555218	0.043724015602187	0.000999000999000999	0.0018470418470418473
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.03507257693555218	0.09596336408116421	0.000999000999000999	0.0018470418470418473
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.043724015602187	0.04857462295996894	0.1008991008991009	0.1467623285805104
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.043724015602187	0.03507257693555218	0.000999000999000999	0.0018470418470418473
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.043724015602187	0.043724015602187	1.0	1.0
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.043724015602187	0.09596336408116421	0.000999000999000999	0.0018470418470418473
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.04857462295996894	0.043724015602187	0.09290709290709291	0.13561175666438824
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.04857462295996894	0.03507257693555218	0.000999000999000999	0.0018470418470418473
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.04857462295996894	0.043724015602187	0.0919080919080919	0.13462593744283885
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.04857462295996894	0.043724015602187	0.08691308691308691	0.12821221331859628
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.04857462295996894	0.09596336408116421	0.000999000999000999	0.0018470418470418473
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.043724015602187	0.03507257693555218	0.000999000999000999	0.0018470418470418473
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.043724015602187	0.043724015602187	1.0	1.0
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.043724015602187	0.09596336408116421	0.000999000999000999	0.0018470418470418473
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.03507257693555218	0.043724015602187	0.000999000999000999	0.0018470418470418473
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.03507257693555218	0.043724015602187	0.000999000999000999	0.0018470418470418473
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.03507257693555218	0.09596336408116421	0.000999000999000999	0.0018470418470418473
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.043724015602187	0.043724015602187	1.0	1.0
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.043724015602187	0.09596336408116421	0.000999000999000999	0.0018470418470418473
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.043724015602187	0.09596336408116421	0.000999000999000999	0.0018470418470418473
