predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.09330128080061166	0.09330128080061166	1.0	1.0
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.09330128080061166	0.07998145537702422	0.015984015984015984	0.044821158223220074
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.09330128080061166	0.07834593010209179	0.006993006993006993	0.025027603974972397
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.09330128080061166	0.07834593010209179	0.006993006993006993	0.025027603974972397
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.09330128080061166	0.09330128080061166	1.0	1.0
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.09330128080061166	0.08077691330952887	0.1038961038961039	0.2085589687065702
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.09330128080061166	0.09330128080061166	1.0	1.0
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.09330128080061166	0.07998145537702422	0.013986013986013986	0.04134995439343265
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.09330128080061166	0.07998145537702422	0.026973026973026972	0.06793206793206794
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.09330128080061166	0.07834593010209179	0.005994005994005994	0.022487856970615592
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.09330128080061166	0.07834593010209179	0.006993006993006993	0.025027603974972397
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.09330128080061166	0.09330128080061166	1.0	1.0
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.09330128080061166	0.08077691330952887	0.08391608391608392	0.17832167832167833
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.09330128080061166	0.09330128080061166	1.0	1.0
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.09330128080061166	0.07998145537702422	0.022977022977022976	0.059239338860191934
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.07998145537702422	0.07834593010209179	0.8021978021978022	1.0
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.07998145537702422	0.07834593010209179	0.8031968031968032	1.0
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.07998145537702422	0.09330128080061166	0.01898101898101898	0.050616050616050616
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.07998145537702422	0.08077691330952887	0.919080919080919	1.0
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.07998145537702422	0.09330128080061166	0.01898101898101898	0.050616050616050616
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.07998145537702422	0.07998145537702422	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.07834593010209179	0.07834593010209179	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.07834593010209179	0.09330128080061166	0.00999000999000999	0.03215719192050553
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.07834593010209179	0.08077691330952887	0.7492507492507493	1.0
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.07834593010209179	0.09330128080061166	0.008991008991008992	0.02964308418853874
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.07834593010209179	0.07998145537702422	0.8081918081918081	1.0
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.07834593010209179	0.09330128080061166	0.006993006993006993	0.025027603974972397
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.07834593010209179	0.08077691330952887	0.7592407592407593	1.0
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.07834593010209179	0.09330128080061166	0.007992007992007992	0.027343725456933
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.07834593010209179	0.07998145537702422	0.7962037962037962	1.0
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.09330128080061166	0.08077691330952887	0.0899100899100899	0.18957786399646864
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.09330128080061166	0.09330128080061166	1.0	1.0
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.09330128080061166	0.07998145537702422	0.023976023976023976	0.061234540107779546
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.08077691330952887	0.09330128080061166	0.0939060939060939	0.19572764400350606
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.08077691330952887	0.07998145537702422	0.9140859140859141	1.0
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.09330128080061166	0.07998145537702422	0.022977022977022976	0.059239338860191934
