predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.09859705186363701	0.09859705186363701	0.5	0.5
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.09859705186363701	0.11706114401417157	0.0010350806661298042	0.004018548468503946
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.09859705186363701	0.08502180704913	0.011030227816240966	0.03512462291518706
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.09859705186363701	0.08502180704913	0.011030227816240966	0.03512462291518706
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.09859705186363701	0.09859705186363701	0.5	0.5
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.09859705186363701	0.09046000570999554	0.14408175659074135	0.2716970267139694
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.09859705186363701	0.09859705186363701	0.5	0.5
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.09859705186363701	0.11706114401417157	0.0010350806661298042	0.004018548468503946
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.09859705186363701	0.11706114401417157	0.0010350806661298042	0.004018548468503946
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.09859705186363701	0.08502180704913	0.011030227816240966	0.03512462291518706
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.09859705186363701	0.08502180704913	0.011030227816240966	0.03512462291518706
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.09859705186363701	0.09859705186363701	0.5	0.5
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.09859705186363701	0.09046000570999554	0.14408175659074135	0.2716970267139694
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.09859705186363701	0.09859705186363701	0.5	0.5
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.09859705186363701	0.11706114401417157	0.0010350806661298042	0.004018548468503946
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.11706114401417157	0.08502180704913	3.596939282659021e-06	2.164606741329592e-05
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.11706114401417157	0.08502180704913	3.596939282659021e-06	2.164606741329592e-05
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.11706114401417157	0.09859705186363701	0.0010350806661298042	0.004018548468503946
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.11706114401417157	0.09046000570999554	0.0012072226416342908	0.004596732366222876
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.11706114401417157	0.09859705186363701	0.0010350806661298042	0.004018548468503946
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.11706114401417157	0.11706114401417157	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.08502180704913	0.08502180704913	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.08502180704913	0.09859705186363701	0.011030227816240966	0.03512462291518706
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.08502180704913	0.09046000570999554	0.2663618660384759	0.43586487169932414
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.08502180704913	0.09859705186363701	0.011030227816240966	0.03512462291518706
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.08502180704913	0.11706114401417157	3.596939282659021e-06	2.164606741329592e-05
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.08502180704913	0.09859705186363701	0.011030227816240966	0.03512462291518706
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.08502180704913	0.09046000570999554	0.2663618660384759	0.43586487169932414
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.08502180704913	0.09859705186363701	0.011030227816240966	0.03512462291518706
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.08502180704913	0.11706114401417157	3.596939282659021e-06	2.164606741329592e-05
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.09859705186363701	0.09046000570999554	0.14408175659074135	0.2716970267139694
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.09859705186363701	0.09859705186363701	0.5	0.5
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.09859705186363701	0.11706114401417157	0.0010350806661298042	0.004018548468503946
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.09046000570999554	0.09859705186363701	0.14408175659074135	0.2716970267139694
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.09046000570999554	0.11706114401417157	0.0012072226416342908	0.004596732366222876
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.09859705186363701	0.11706114401417157	0.0010350806661298042	0.004018548468503946
