variable_name	target_name	metric	confound_variable	confound_method	avg_corr	raw_two_sided_p	individual_corrs
lPTL_to_lIFG_T1	T3-T1	euclidean	none	raw	-0.13411765979064713	0.0	-0.13411765979064713	
