predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T1	lDLPFC_to_lPTL_T1	0.14087632884165158	0.14087632884165158	0.5	0.5
lDLPFC_to_lIFG_T1	rDLPFC_to_lIFG_T1	0.14087632884165158	0.1336366357344613	0.11595151424078157	0.2034064698969643
lDLPFC_to_lIFG_T1	rDLPFC_to_lPTL_T1	0.14087632884165158	0.13855421106204832	0.34875710278375927	0.5
lDLPFC_to_lIFG_T1	lSMA_to_lIFG_T1	0.14087632884165158	0.13855421106204832	0.34875710278375927	0.5
lDLPFC_to_lIFG_T1	lSMA_to_lPTL_T1	0.14087632884165158	0.14087632884165158	0.5	0.5
lDLPFC_to_lIFG_T1	lIFG_to_lPTL_T1	0.14087632884165158	0.1304051437472171	0.09579599950213752	0.17394536751703918
lDLPFC_to_lIFG_T1	lPTL_to_lIFG_T1	0.14087632884165158	0.14087632884165158	0.5	0.5
lDLPFC_to_lIFG_T1	rIFG_to_lIFG_T1	0.14087632884165158	0.1336366357344613	0.11595151424078157	0.2034064698969643
lDLPFC_to_lPTL_T1	rDLPFC_to_lIFG_T1	0.14087632884165158	0.1336366357344613	0.11595151424078157	0.2034064698969643
lDLPFC_to_lPTL_T1	rDLPFC_to_lPTL_T1	0.14087632884165158	0.13855421106204832	0.34875710278375927	0.5
lDLPFC_to_lPTL_T1	lSMA_to_lIFG_T1	0.14087632884165158	0.13855421106204832	0.34875710278375927	0.5
lDLPFC_to_lPTL_T1	lSMA_to_lPTL_T1	0.14087632884165158	0.14087632884165158	0.5	0.5
lDLPFC_to_lPTL_T1	lIFG_to_lPTL_T1	0.14087632884165158	0.1304051437472171	0.09579599950213752	0.17394536751703918
lDLPFC_to_lPTL_T1	lPTL_to_lIFG_T1	0.14087632884165158	0.14087632884165158	0.5	0.5
lDLPFC_to_lPTL_T1	rIFG_to_lIFG_T1	0.14087632884165158	0.1336366357344613	0.11595151424078157	0.2034064698969643
rDLPFC_to_lIFG_T1	rDLPFC_to_lPTL_T1	0.1336366357344613	0.13855421106204832	0.2290190298512842	0.3792555134337266
rDLPFC_to_lIFG_T1	lSMA_to_lIFG_T1	0.1336366357344613	0.13855421106204832	0.2290190298512842	0.3792555134337266
rDLPFC_to_lIFG_T1	lSMA_to_lPTL_T1	0.1336366357344613	0.14087632884165158	0.11595151424078157	0.2034064698969643
rDLPFC_to_lIFG_T1	lIFG_to_lPTL_T1	0.1336366357344613	0.1304051437472171	0.3513433657026257	0.5
rDLPFC_to_lIFG_T1	lPTL_to_lIFG_T1	0.1336366357344613	0.14087632884165158	0.11595151424078157	0.2034064698969643
rDLPFC_to_lIFG_T1	rIFG_to_lIFG_T1	0.1336366357344613	0.1336366357344613	0.5	0.5
rDLPFC_to_lPTL_T1	lSMA_to_lIFG_T1	0.13855421106204832	0.13855421106204832	0.5	0.5
rDLPFC_to_lPTL_T1	lSMA_to_lPTL_T1	0.13855421106204832	0.14087632884165158	0.34875710278375927	0.5
rDLPFC_to_lPTL_T1	lIFG_to_lPTL_T1	0.13855421106204832	0.1304051437472171	0.1661551408640385	0.289026169402151
rDLPFC_to_lPTL_T1	lPTL_to_lIFG_T1	0.13855421106204832	0.14087632884165158	0.34875710278375927	0.5
rDLPFC_to_lPTL_T1	rIFG_to_lIFG_T1	0.13855421106204832	0.1336366357344613	0.2290190298512842	0.3792555134337266
lSMA_to_lIFG_T1	lSMA_to_lPTL_T1	0.13855421106204832	0.14087632884165158	0.34875710278375927	0.5
lSMA_to_lIFG_T1	lIFG_to_lPTL_T1	0.13855421106204832	0.1304051437472171	0.1661551408640385	0.289026169402151
lSMA_to_lIFG_T1	lPTL_to_lIFG_T1	0.13855421106204832	0.14087632884165158	0.34875710278375927	0.5
lSMA_to_lIFG_T1	rIFG_to_lIFG_T1	0.13855421106204832	0.1336366357344613	0.2290190298512842	0.3792555134337266
lSMA_to_lPTL_T1	lIFG_to_lPTL_T1	0.14087632884165158	0.1304051437472171	0.09579599950213752	0.17394536751703918
lSMA_to_lPTL_T1	lPTL_to_lIFG_T1	0.14087632884165158	0.14087632884165158	0.5	0.5
lSMA_to_lPTL_T1	rIFG_to_lIFG_T1	0.14087632884165158	0.1336366357344613	0.11595151424078157	0.2034064698969643
lIFG_to_lPTL_T1	lPTL_to_lIFG_T1	0.1304051437472171	0.14087632884165158	0.09579599950213752	0.17394536751703918
lIFG_to_lPTL_T1	rIFG_to_lIFG_T1	0.1304051437472171	0.1336366357344613	0.3513433657026257	0.5
lPTL_to_lIFG_T1	rIFG_to_lIFG_T1	0.14087632884165158	0.1336366357344613	0.11595151424078157	0.2034064698969643
