variable_name	target_name	metric	confound_variable	confound_method	avg_corr	raw_two_sided_p	individual_corrs
lPTL_to_lIFG_T2	T2-T1	euclidean	none	raw	-0.21986062717770036	0.0	-0.21986062717770036	
