variable_name	target_name	metric	confound_variable	confound_method	avg_corr	raw_two_sided_p	individual_corrs
rIFG_to_lIFG_T1	T2-T1	euclidean	none	raw	-0.11205507426512577	0.0	-0.11205507426512577	
