predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T1	lDLPFC_to_lPTL_T1	0.13178770563805423	0.13178770563805423	0.5	0.5
lDLPFC_to_lIFG_T1	rDLPFC_to_lIFG_T1	0.13178770563805423	0.1276748843703613	0.24761206595320334	0.4085599088227855
lDLPFC_to_lIFG_T1	rDLPFC_to_lPTL_T1	0.13178770563805423	0.12855033461144585	0.29325039616309645	0.4645086275223448
lDLPFC_to_lIFG_T1	lSMA_to_lIFG_T1	0.13178770563805423	0.12855033461144585	0.29325039616309645	0.4645086275223448
lDLPFC_to_lIFG_T1	lSMA_to_lPTL_T1	0.13178770563805423	0.13178770563805423	0.5	0.5
lDLPFC_to_lIFG_T1	lIFG_to_lPTL_T1	0.13178770563805423	0.12120364503200796	0.09291043272408701	0.18582086544817403
lDLPFC_to_lIFG_T1	lPTL_to_lIFG_T1	0.13178770563805423	0.13178770563805423	0.5	0.5
lDLPFC_to_lIFG_T1	rIFG_to_lIFG_T1	0.13178770563805423	0.1276748843703613	0.24761206595320334	0.4085599088227855
lDLPFC_to_lPTL_T1	rDLPFC_to_lIFG_T1	0.13178770563805423	0.1276748843703613	0.24761206595320334	0.4085599088227855
lDLPFC_to_lPTL_T1	rDLPFC_to_lPTL_T1	0.13178770563805423	0.12855033461144585	0.29325039616309645	0.4645086275223448
lDLPFC_to_lPTL_T1	lSMA_to_lIFG_T1	0.13178770563805423	0.12855033461144585	0.29325039616309645	0.4645086275223448
lDLPFC_to_lPTL_T1	lSMA_to_lPTL_T1	0.13178770563805423	0.13178770563805423	0.5	0.5
lDLPFC_to_lPTL_T1	lIFG_to_lPTL_T1	0.13178770563805423	0.12120364503200796	0.09291043272408701	0.18582086544817403
lDLPFC_to_lPTL_T1	lPTL_to_lIFG_T1	0.13178770563805423	0.13178770563805423	0.5	0.5
lDLPFC_to_lPTL_T1	rIFG_to_lIFG_T1	0.13178770563805423	0.1276748843703613	0.24761206595320334	0.4085599088227855
rDLPFC_to_lIFG_T1	rDLPFC_to_lPTL_T1	0.1276748843703613	0.12855033461144585	0.4471439769868565	0.5
rDLPFC_to_lIFG_T1	lSMA_to_lIFG_T1	0.1276748843703613	0.12855033461144585	0.4471439769868565	0.5
rDLPFC_to_lIFG_T1	lSMA_to_lPTL_T1	0.1276748843703613	0.13178770563805423	0.24761206595320334	0.4085599088227855
rDLPFC_to_lIFG_T1	lIFG_to_lPTL_T1	0.1276748843703613	0.12120364503200796	0.22152141158172206	0.3781141335619049
rDLPFC_to_lIFG_T1	lPTL_to_lIFG_T1	0.1276748843703613	0.13178770563805423	0.24761206595320334	0.4085599088227855
rDLPFC_to_lIFG_T1	rIFG_to_lIFG_T1	0.1276748843703613	0.1276748843703613	0.5	0.5
rDLPFC_to_lPTL_T1	lSMA_to_lIFG_T1	0.12855033461144585	0.12855033461144585	0.5	0.5
rDLPFC_to_lPTL_T1	lSMA_to_lPTL_T1	0.12855033461144585	0.13178770563805423	0.29325039616309645	0.4645086275223448
rDLPFC_to_lPTL_T1	lIFG_to_lPTL_T1	0.12855033461144585	0.12120364503200796	0.19035765727374387	0.34001431080538924
rDLPFC_to_lPTL_T1	lPTL_to_lIFG_T1	0.12855033461144585	0.13178770563805423	0.29325039616309645	0.4645086275223448
rDLPFC_to_lPTL_T1	rIFG_to_lIFG_T1	0.12855033461144585	0.1276748843703613	0.4471439769868565	0.5
lSMA_to_lIFG_T1	lSMA_to_lPTL_T1	0.12855033461144585	0.13178770563805423	0.29325039616309645	0.4645086275223448
lSMA_to_lIFG_T1	lIFG_to_lPTL_T1	0.12855033461144585	0.12120364503200796	0.19035765727374387	0.34001431080538924
lSMA_to_lIFG_T1	lPTL_to_lIFG_T1	0.12855033461144585	0.13178770563805423	0.29325039616309645	0.4645086275223448
lSMA_to_lIFG_T1	rIFG_to_lIFG_T1	0.12855033461144585	0.1276748843703613	0.4471439769868565	0.5
lSMA_to_lPTL_T1	lIFG_to_lPTL_T1	0.13178770563805423	0.12120364503200796	0.09291043272408701	0.18582086544817403
lSMA_to_lPTL_T1	lPTL_to_lIFG_T1	0.13178770563805423	0.13178770563805423	0.5	0.5
lSMA_to_lPTL_T1	rIFG_to_lIFG_T1	0.13178770563805423	0.1276748843703613	0.24761206595320334	0.4085599088227855
lIFG_to_lPTL_T1	lPTL_to_lIFG_T1	0.12120364503200796	0.13178770563805423	0.09291043272408701	0.18582086544817403
lIFG_to_lPTL_T1	rIFG_to_lIFG_T1	0.12120364503200796	0.1276748843703613	0.22152141158172206	0.3781141335619049
lPTL_to_lIFG_T1	rIFG_to_lIFG_T1	0.13178770563805423	0.1276748843703613	0.24761206595320334	0.4085599088227855
