predictor_name	target_name	metric	confound_variable	confound_method	measure
abilities	T3	euclidean	T-minus-one	partial	real	0.4691193967654484	
abilities	T3	euclidean	T-minus-one	partial	bootstrap	0.40023010414315147	0.44393421192003213	0.5627960550719386	0.43771003781120016	0.43690218965508193	0.48782583618429076	0.35911539695670364	0.5085059553117347	0.3600220974372938	0.4805049360257274	0.47005960129753227	0.4848146044571465	0.5259566150171907	0.42110760642287626	0.39117117460926887	0.4718819147792219	0.5131515605994778	0.4613528455252036	0.43759863852635594	0.46707317386597125	0.5373227125462611	0.5587178561430629	0.5903076646899418	0.40939656773956057	0.48148386336416965	0.4251856269246548	0.49551083491543685	0.446833407533757	0.4829153850476864	0.5221093354224826	0.4411553050347007	0.5417268586374167	0.5491188097841222	0.5320472809659075	0.428738712373446	0.4143960855676472	0.4274975671832049	0.4666691688239624	0.48080581959609164	0.4262944456495159	0.40433836421537206	0.47995194786568424	0.46267277806753715	0.5530959198724877	0.3564126370546453	0.46755235393334904	0.4876152979285619	0.42346554097724487	0.39898553780551477	0.43637846752065007	0.5176699722351534	0.5288531013907191	0.349357228194425	0.4911194554054995	0.3974020094259815	0.4049745451489284	0.35207686771071467	0.37446465767736153	0.6202195965553128	0.37076443287786776	0.42068540367561935	0.4511022435739249	0.49922427959819343	0.6441130036055316	0.39500278995407284	0.36956862431750204	0.4777172893949801	0.4118917971673423	0.4805475702762999	0.5076958949246587	0.4683714694539412	0.6426876138381272	0.399747168465646	0.5981047897022489	0.44325083328956627	0.6073816738345371	0.38777363793444836	0.5272900748968874	0.5401027793443496	0.663058489792739	0.515340769523729	0.5459009204681222	0.5126782829896912	0.47989345608237616	0.5770266463109024	0.5579752991814205	0.4471269126052456	0.5148143479548074	0.45452997123176725	0.4425461842980954	0.4756360309657585	0.5838378124400391	0.37520435337908353	0.4784224816020687	0.4928984930676466	0.40444209339695747	0.4037489525219175	0.3912581468418308	0.5190515717824222	0.4445856156433964	0.5119204316204938	0.44364060183043785	0.4636943809951917	0.577545890736991	0.4763385368099634	0.5184779109027573	0.4453628356310329	0.42998808753269313	0.49098505440236817	0.37870533806843887	0.49023711736370823	0.5264907615941641	0.533106873095008	0.5608112125316987	0.47587814248001165	0.39179956938905375	0.6371990609132926	0.37360195965578574	0.5751301455091089	0.40362618767894887	0.39259542157378874	0.5286313777922155	0.5099791007248706	0.3852325423394889	0.35579292973818544	0.43571340019752547	0.4022422580533752	0.44379660445017927	0.5256943158721827	0.4469067910368754	0.44618380124982326	0.35104174854457687	0.44951548451548456	0.5805582274647764	0.5040838836745324	0.38556289771160673	0.4793253899191289	0.44904981101466834	0.432269580378982	0.43539399487417224	0.45851845238163286	0.3933750560472931	0.5203177039370064	0.41577452470644954	0.48586494716094636	0.4748289869615135	0.4309130149080374	0.42994314760294344	0.5980834506343718	0.4164165554671023	0.3832142100246846	0.4252029499406526	0.40332283013824344	0.4055558164842455	0.43146955236654827	0.4176507271508584	0.4315122187568761	0.5148976023976024	0.436791635978489	0.40027056494190466	0.4630933873463877	0.5315980186172368	0.4813279948558805	0.5598244137604069	0.38882107463223214	0.4502529182253221	0.500987040865355	0.5082977420515999	0.34001034939283153	0.4327381041208921	0.41568259680879016	0.3922653984329503	0.37724083258787555	0.49185309690629186	0.385745533295812	0.5463122391399712	0.4053207281140513	0.4529684577280497	0.6184005530784887	0.4414832961499484	0.5729881688027387	0.43281168972011513	0.4911956269208229	0.3125398864267195	0.380534080610827	0.4379761186513571	0.4328794808976391	0.5683133995997565	0.4072038116974509	0.4613277205941326	0.470338811083394	0.4699528795764721	0.4601121428217086	0.39571361049610926	0.5231019066880833	0.6375084369154982	0.5132601296569633	0.4960547976453664	0.41246733382093204	0.4604252861231268	0.6166081936630404	0.4658987232406296	0.4073635699726105	0.5417075200764301	0.5233737965601662	0.5374879833247557	0.5121022926187752	0.3424676189528785	0.439327035405757	0.5378720558443264	0.4211650853630627	0.35500062472466426	0.5074659316804929	0.5059727553815826	0.45763784831059967	0.4135804233490067	0.5828363572133042	0.44080516023909927	0.45394362169586505	0.37482847844484174	0.42153447640762354	0.39472739063060214	0.44119544879243117	0.4358837618067954	0.4085455208346327	0.47717335911749753	0.5556221327647481	0.6197341686154334	0.4706706285463753	0.46572253659154306	0.4656767792867762	0.4186199685370258	0.48942246742278533	0.46456321456321453	0.42151829982550465	0.39403184585343837	0.4486518207852588	0.614434687595773	0.47311409617206823	0.5199561185919991	0.42547139005134793	0.4772448999350904	0.40877210788856777	0.44508323484384965	0.4468137994107247	0.4441215090417449	0.5356460177210666	0.48612933082298043	0.4774179941905459	0.5217653904530242	0.5082315579736986	0.4424666458991482	0.3184961226540181	0.48862139357485795	0.6466937735533286	0.39510721626434664	0.38949766198910957	0.4366889891152658	0.4135334345061069	0.4972486085599628	0.44107487466254697	0.34354571637966586	0.33843494539279734	0.47748501498501494	0.36824374739069377	0.41550915881048084	0.6339571539571539	0.40796155337525375	0.4469215615023799	0.4666390136476097	0.4142612831984814	0.4906587127402665	0.4202666324793057	0.44366836463633	0.49523379660893996	0.48642733005929917	0.49128205128205127	0.3763417660591897	0.4625143512073358	0.4098814950737193	0.4828812381288974	0.4350974629672401	0.48238803278050263	0.4831307495185838	0.47968135693534014	0.5473175215721713	0.389078252047482	0.45732200769409564	0.5085881787179453	0.384439422452124	0.38897028548712137	0.5101052304287291	0.4166575727327287	0.4756289960098347	0.3791384924642873	0.6127414670604939	0.4898930408020203	0.4544477677582125	0.5374813527331453	0.43739660034729433	0.4246168451302263	0.36668398507044314	0.41636108625817636	0.3935807683074354	0.4953850480771707	0.43499572336519743	0.5198359717164067	0.5104267615414072	0.4601596669997815	0.4077905469316453	0.5217959639269585	0.4721744091117147	0.4131621803647284	0.4105604097975502	0.5092672637660989	0.42441930203940736	0.46490558719014957	0.4496952726536907	0.4043859556021081	0.5322950896936467	0.4770722435425667	0.42526848857565697	0.47014288621562866	0.3911797224626382	0.3814846344592623	0.5040237279909237	0.41765437306645764	0.49017058230001526	0.4601922512460924	0.6242668153567842	0.39247559154431827	0.3911286140508853	0.41791048505142026	0.6251338684024969	0.4840836295836275	0.4422348681337496	0.38669994569771504	0.4200767192909594	0.48521951177283223	0.4423959373959374	0.39983044703697995	0.6068978406765121	0.5265833003177284	0.5771515647502702	0.41432567432567435	0.4508205472875737	0.42835792099912395	0.5466190521622928	0.39188227030367223	0.5350695909898975	0.610809277437789	0.37830882284932343	0.6035215900659541	0.5111240041112475	0.43987977279691537	0.6064493687275213	0.421922947373886	0.5035956200054873	0.3848518634231068	0.4251904678761089	0.4605429029107728	0.3440621653321529	0.3879321295400769	0.38348419813616896	0.40263520307197415	0.5051977785221827	0.4545743840168056	0.42286720350876583	0.6467626927986576	0.38264327608916643	0.3891640827261656	0.38979937311255136	0.4039860208998835	0.42000992204473203	0.4229220565329435	0.41627948844403906	0.4820239068931441	0.4964509308579621	0.5338483378855431	0.42293876772382905	0.4581168157500448	0.4178143579336101	0.41681055736026346	0.44737304910947656	0.48795018694273684	0.4877095869308654	0.42778476042450275	0.41861522523460337	0.4380215337035831	0.5497126777210277	0.556026868519964	0.44768301916942244	0.4263147901112961	0.4009178900253198	0.40256917036719636	0.4378113435815668	0.35742787583452684	0.5289248595781068	0.4668504789817565	0.4036201002482835	0.556351128876474	0.43851197155683175	0.4579353181532419	0.5622534349199902	0.6055625189506535	0.4154554945755642	0.3646049344265206	0.5191096247017104	0.38875999326923666	0.4030753257394684	0.3761909033441492	0.45810000753417535	0.4659998724917616	0.4274441312931893	0.44457494688528904	0.5335808917955357	0.6385528636353363	0.39769351925613666	0.5847934513511241	0.5501041566765823	0.4209974306870001	0.4608995034230945	0.473343172153195	0.4187532758230865	0.3537147771728036	0.36114552322146815	0.4489714253814912	0.4159590686387039	0.46176356915424277	0.4329990256260612	0.5199125178865731	0.5553283819244799	0.5319131917113656	0.3492880401902625	0.4407216514570169	0.4181314606105392	0.37665044466446956	0.5876809781910587	0.501285004807815	0.46190701461740175	0.5279452832136594	0.3924978889160682	0.46707858687016274	0.7245383537307162	0.39537347831629516	0.4898885075675088	0.5944390096554797	0.4269817511569265	0.6390027900934158	0.4094201739815533	0.5349293554100787	0.5119815495254656	0.36308565069109705	0.5452422321475485	0.5163871175284637	0.45612581857191864	0.4893989921331365	0.6696420376526643	0.43763742791550025	0.6552166969303926	0.4168362493931233	0.37450083559491265	0.4424235852550538	0.3891292404766832	0.39499005610649784	0.41265742186707915	0.514910844210114	0.43115855134589026	0.39767096291299725	0.44378907870098655	0.5864702382211449	0.5598904088656063	0.46435443289914463	0.4883103829776257	0.4187867372936112	0.45616111237463103	0.5457461245388083	0.3708797787989317	0.5392878344423053	0.5450291871879396	0.40341970494565477	0.5163496856444482	0.5255805328457263	0.4472679307887314	0.45376594688021077	0.5008521050350798	0.43042770541990655	0.5327924551835684	0.3506483010121143	0.45474664898721257	0.5129662576428822	0.5076195329215253	0.5193259533392908	0.5419683846665033	0.5694204570099185	0.3746639196829921	0.4814646746638043	0.5250028495984436	0.3964198502212074	0.46719133594377105	0.5338816391303955	0.47556179656861586	0.5434820026178959	0.41766707688723403	0.42724668950330913	0.5199723580131137	0.5619784737550901	0.41992483198259406	0.4449117105129343	0.4400746393902203	0.4473481981774514	0.5202884377080964	0.43619192421355785	0.4977710739644708	0.5890286853319637	0.4558574758574758	0.5115865495956116	0.5349282357108516	0.44715037614650527	0.502239263593542	0.4199550406180378	0.4678983981477846	0.41237318239630383	0.4301254272266488	0.39297948882536676	0.562146485616084	0.38447307467712755	0.49537783304142474	0.4412161286536213	0.386951439545292	0.4207166126348357	0.4226274573555458	0.43850390178593424	0.5197857988811284	0.5295469935785265	0.5343166872094147	0.3982938971122375	0.528553677407258	0.5442607874802298	0.47527436677349877	0.45172776195974174	0.459556879751806	0.6134752065817415	0.43194206227429544	0.4173366403110669	0.44242187483620726	0.7004857605829865	0.4436949763547049	0.5440390700943057	0.45707253414536786	0.39614872118357164	0.5609233837757212	0.41624270399638313	0.4077032823142757	0.6641536650006766	0.44640875361932275	0.383998633586583	0.5097662087263513	0.6248834924729935	0.4256585526607451	0.3766669284692867	0.45930619083150515	0.5566468250446572	0.4647229499153984	0.38994600875920415	0.5378837655528209	0.5408505915186457	0.4923926972066319	0.45546986851878946	0.4370356993858645	0.47080148790231574	0.478043353646152	0.5586866045609241	0.6046975571531875	0.4066344622329939	0.5179948888449772	0.417566827222423	0.41270487450341653	0.45903867544519916	0.4473109107141292	0.46531908183478393	0.5065213890912732	0.42506852745967605	0.494079820360573	0.45925666822460703	0.4673842084837719	0.433337840448989	0.4599271851791007	0.3774838898280213	0.40735159091414347	0.43871872489941405	0.4188308803058394	0.4039955119803141	0.45453393193510283	0.40985352879572196	0.4307725458623004	0.41499118759629344	0.374443342073184	0.3800310467396768	0.5187151740844445	0.44097651728455123	0.386664834235542	0.4659586003562487	0.4349273920860792	0.5915553128701083	0.4734147742110397	0.3953193106377788	0.46511137117693546	0.5016506101182903	0.5237338420855122	0.5100953959578656	0.46350499638119036	0.37458328786833	0.5240461565369708	0.5791932012322807	0.5670234941762837	0.4194992181821803	0.5071945353358915	0.4768614664187894	0.37467408398613483	0.43622958834290126	0.4796695902167763	0.5811315272803779	0.39734423412034975	0.41413694679297375	0.5406427958209579	0.5457357672470593	0.3709338767728772	0.4651621603829247	0.47468253968253965	0.38481815196167424	0.5747376762204682	0.38058880119644223	0.41539366940536215	0.4908642909228797	0.5155822714434366	0.521728187231244	0.39195289424678476	0.4309727519893441	0.401458519681786	0.47803425095299584	0.40120177520718187	0.432779783016093	0.508972279763706	0.5202771538836252	0.42780505590088264	0.6199831237901002	0.500233274597141	0.3714532353107085	0.40710398265671516	0.40824626919327833	0.5042036255177793	0.44638206884816173	0.4644242986608902	0.6519460029479475	0.35963679772781176	0.3714210808898446	0.5231830674170314	0.497283364477219	0.4768958998680441	0.4107498542291543	0.4117891464110718	0.4046576585718461	0.43877185101744004	0.5288089034311438	0.6751672338019867	0.5278518149765743	0.36560031218890354	0.38814824291045547	0.5941687225663234	0.40276609578370287	0.48176923246495784	0.5630405758149213	0.4423155357072082	0.472006932570679	0.5009359065173603	0.6017512980363124	0.4486367217125001	0.44875313706003406	0.38110271444442256	0.5135882759888674	0.43665676193028385	0.43021448904885734	0.4172601079861322	0.40179437690164177	0.6716827050425824	0.4047432940370279	0.565539615649755	0.38153303831841123	0.3947169368901629	0.36999125105950365	0.4898908207959499	0.642736702293751	0.41672950338749154	0.3826779759110573	0.33912623426424554	0.4348115533032348	0.4525918385632287	0.500051233844828	0.4570115241718776	0.5292032432909143	0.48361367179237463	0.357214249339816	0.38645966947210186	0.44754048103686983	0.5696897470954392	0.36374778025380794	0.49992580285568505	0.5600707016541172	0.4861795953754183	0.6149292792697643	0.4536672951414523	0.49583780080723233	0.45401322693754914	0.49513016770525226	0.44987132636758465	0.4229690153065374	0.5020481986981116	0.43467579480028934	0.4234737891867792	0.38085357064438674	0.46952032259533827	0.47001559488718775	0.49701515928678697	0.47680514199616986	0.4089894665329601	0.5366513062760113	0.47111422898133287	0.38765187572349413	0.38874653124653125	0.47106446866511126	0.4738109113109113	0.4847416131282533	0.4032986457986458	0.4295763288926189	0.530096601756355	0.4510307274019995	0.4050615716876723	0.45934631227576356	0.546316668948773	0.49376846381799344	0.407653774982841	0.39340039278919364	0.5256963170658738	0.3835861285369333	0.5130758319136444	0.43696032258857154	0.5203681032139891	0.3984754687639439	0.5856887129760966	0.6193425534601056	0.4893240400742539	0.4349991317701455	0.50990760102738	0.49317023738711646	0.4917866877495161	0.5029722837803255	0.41636667033987773	0.5613713478910387	0.5216290050071235	0.6167119443915872	0.6257804466058928	0.38422916092671494	0.4704867105621836	0.5058418435334263	0.43853783997480084	0.46255469292302326	0.4728346258271	0.4035615641428719	0.4835996636423087	0.4178483081571648	0.4218686900989899	0.4763622425537234	0.4657871676879407	0.5880993921840979	0.4632068752148484	0.5975695113523722	0.4317269991563918	0.45277506559761027	0.5289344322650386	0.37408605675763457	0.44904791403737904	0.5725637707243457	0.49491108702324793	0.5141223971388141	0.43863066399149603	0.5202416337864998	0.3664209031027178	0.5089266134380884	0.4950759788721576	0.4446291982836328	0.3732533834823046	0.4176339734064184	0.46627251841004747	0.48546846102369023	0.4162553331704753	0.44470010101391233	0.520432415558169	0.4319781062465427	0.4561325467463212	0.4036131259117469	0.47632616088581986	0.44695763041592595	0.4560749823917606	0.4164918234599342	0.4370118024548046	0.44680839698194497	0.4301804081504874	0.49322526991358917	0.5374986124986124	0.5687188101507015	0.41752848777827695	0.46368856354065235	0.4269120593200583	0.4887459173562362	0.423340557391184	0.5949746027319492	0.5188203938947333	0.48155680513303706	0.42419338625935965	0.3294650415948256	0.4537648007638096	0.4217727813254755	0.6651669061320519	0.4854507951634095	0.366321448737955	0.5852862445673545	0.5795100061144174	0.3959814193435404	0.41719722268526144	0.45403185619480096	0.5495145562418622	0.5301391264061138	0.4545051475390608	0.5950761545802263	0.6439796144272926	0.4695752545338653	0.36909146169655344	0.4991457467091114	0.48788310280609304	0.4349441443010488	0.4567647654875063	0.5695543595220679	0.40975373068040205	0.4577169576350329	0.5156543034988216	0.4264160888935398	0.3518103218740074	0.5781274595681418	0.498610237853371	0.43140850713328555	0.4783022503584352	0.4889997414419173	0.42071473700510276	0.38231036715769134	0.4916874035611353	0.42334328381891495	0.49667841122823614	0.45388088262835036	0.4547888675048053	0.47186898754086787	0.3625538674172591	0.5495452201565467	0.47411399000648624	0.41134528296200235	0.5320408423969308	0.45869485632059503	0.46292579456341576	0.5581002298061553	0.4673647630039518	0.5673175562597962	0.4521403596403597	0.43494015715463574	0.5911867089652735	0.3666615837858821	0.55057294852483	0.4585364635364636	0.47843831719133206	0.41490071469752376	0.40580911844103534	0.46138130925963744	0.4779804882286164	0.4066414440943405	0.5469230044005556	0.5316303017388857	0.4710803596377748	0.5318323099060999	0.43874768711581924	0.3987846225190766	0.5301695009330265	0.5024020812564465	0.5307718846471058	0.5129395075486831	0.4701813284462171	0.40984845189632546	0.5522668636414604	0.4844866935403068	0.49123544829076005	0.5191323108797914	0.4637967306948831	0.4704159144471287	0.5959396964503586	0.590687225869272	0.33617181961424897	0.47536490926120606	0.4108461601519919	0.5398277232959691	0.6107667897224891	0.4162973402276801	0.48160050650032005	0.44936213881205983	0.5206841111256749	0.42063342906842754	0.4165002529080198	0.4749295196691097	0.4185645393050255	0.3919482331760929	0.4147681236700656	0.47988168419635846	0.41679381962396617	0.3914406643469019	0.41883288317173667	0.4234086101935134	0.5757110921733789	0.4787705152161587	0.3849778293109186	0.42092511992817944	0.5514024507588029	0.4656590171344065	0.45101566332516896	0.45070269323769624	0.4285396446272227	0.3759832805798483	0.5050625623509937	0.429786557710262	0.6188356772902699	0.5274634507247525	0.3932305839966634	0.5843195587631099	0.38345278727190096	0.4427272196901305	0.439628128582017	0.359443795441267	0.5209010219930735	0.4300467943664492	0.5244927474811755	0.4170954468227416	0.6125613911136315	0.4723127092475743	0.5099403893690191	0.458453500104144	0.37965037736000845	0.5489729223220142	0.5670530167282507	0.4504818280369261	0.4404936655941357	0.4448663844075111	0.47382860252828735	0.5309326280197033	0.49581170644099964	0.4420994867385244	0.635973904608186	0.5312135324938124	0.44118714618714616	0.4114896785838755	0.36028244371653917	0.3820439813025874	0.5256081551388528	0.5402570203900994	0.4403767053972967	0.5436212906151221	0.4301335344526158	0.6553700928872943	0.40025444051715314	0.440479782329511	0.3971419360391216	0.493391339449575	0.4030053010892877	0.47620302319164637	0.5058336016474182	0.4000775891099203	0.5300301823218752	0.44360415638137113	0.39946220204113075	0.6494655965697811	0.44187086978987805	0.4836956834690091	0.3492542182167715	0.5242200771869435	0.41667628093787384	0.5669305312028108	0.5478806710375671	0.4754389157459717	0.427683348274417	0.5272041882213719	0.4550908771944228	0.38157136630290117	0.48150254604615866	0.5775520365495542	0.5281623379446871	
