predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T1	R_DLPFC_T1	0.21525883069602253	0.23449103345247677	0.002347207430100201	0.005868018575250503
L_DLPFC_T1	L_SMA_T1	0.21525883069602253	0.23449103345247677	0.002347207430100201	0.005868018575250503
L_DLPFC_T1	L_PTL_T1	0.21525883069602253	0.21525883069602253	0.5	0.5
L_DLPFC_T1	L_IFGorb_T1	0.21525883069602253	0.21525883069602253	0.5	0.5
L_DLPFC_T1	R_IFGorb_T1	0.21525883069602253	0.23449103345247677	0.002347207430100201	0.005868018575250503
R_DLPFC_T1	L_SMA_T1	0.23449103345247677	0.23449103345247677	0.5	0.5
R_DLPFC_T1	L_PTL_T1	0.23449103345247677	0.21525883069602253	0.002347207430100201	0.005868018575250503
R_DLPFC_T1	L_IFGorb_T1	0.23449103345247677	0.21525883069602253	0.002347207430100201	0.005868018575250503
R_DLPFC_T1	R_IFGorb_T1	0.23449103345247677	0.23449103345247677	0.5	0.5
L_SMA_T1	L_PTL_T1	0.23449103345247677	0.21525883069602253	0.002347207430100201	0.005868018575250503
L_SMA_T1	L_IFGorb_T1	0.23449103345247677	0.21525883069602253	0.002347207430100201	0.005868018575250503
L_SMA_T1	R_IFGorb_T1	0.23449103345247677	0.23449103345247677	0.5	0.5
L_PTL_T1	L_IFGorb_T1	0.21525883069602253	0.21525883069602253	0.5	0.5
L_PTL_T1	R_IFGorb_T1	0.21525883069602253	0.23449103345247677	0.002347207430100201	0.005868018575250503
L_IFGorb_T1	R_IFGorb_T1	0.21525883069602253	0.23449103345247677	0.002347207430100201	0.005868018575250503
