variable_name	target_name	metric	confound_variable	confound_method	avg_corr	raw_two_sided_p	individual_corrs
R_DLPFC_T1	T3-T2	euclidean	mixed	cv-confound	0.38058311688311686	0.07	0.05454545454545454	0.5168831168831168	0.6519480519480519	0.05844155844155843	0.36233766233766235	0.33506493506493507	0.6116883116883116	0.3155844155844156	0.3194805194805195	0.5194805194805194	0.4584415584415585	0.45324675324675323	0.5376623376623377	0.28831168831168835	0.22337662337662337	0.14935064935064934	0.43766233766233764	0.2831168831168831	0.08571428571428572	0.044155844155844164	0.6571428571428571	0.6272727272727273	0.36883116883116884	0.2935064935064935	0.4246753246753247	0.6766233766233766	0.3155844155844156	0.29740259740259745	-0.0025974025974025974	0.4766233766233766	0.2571428571428571	0.487012987012987	0.37922077922077924	0.6311688311688312	0.45584415584415583	0.5324675324675324	0.3987012987012987	0.23896103896103899	0.6168831168831169	0.29740259740259745	0.48571428571428565	0.4727272727272727	0.34415584415584416	0.3766233766233766	0.46623376623376617	0.2194805194805195	0.5610389610389611	0.5207792207792208	0.3649350649350649	0.35194805194805195	0.5051948051948052	0.24545454545454545	0.42987012987012985	0.47922077922077916	0.648051948051948	0.1909090909090909	0.20129870129870128	0.28181818181818186	0.3	0.7870129870129869	0.12857142857142856	0.5584415584415584	0.6233766233766234	0.37272727272727274	0.39090909090909093	0.38831168831168833	0.05584415584415584	0.6077922077922078	0.5207792207792208	0.2935064935064935	0.4142857142857143	0.38571428571428573	0.6454545454545455	0.5831168831168831	0.07662337662337662	0.36233766233766235	0.12207792207792208	0.2896103896103896	0.23896103896103899	0.26883116883116887	0.2545454545454545	0.5818181818181818	0.005194805194805195	0.46623376623376617	0.251948051948052	0.34285714285714286	0.35844155844155845	0.751948051948052	0.4142857142857143	0.4324675324675325	0.6103896103896104	0.387012987012987	-0.12337662337662336	0.48441558441558447	0.5909090909090908	0.3103896103896104	-0.03766233766233767	0.22467532467532467	0.6428571428571428	0.04935064935064935	0.39610389610389607	0.1883116883116883	0.29740259740259745	0.4974025974025974	-0.029870129870129873	0.525974025974026	0.37792207792207794	0.14155844155844155	0.24415584415584415	0.06363636363636363	0.16883116883116883	0.6233766233766234	0.14545454545454545	0.37922077922077924	0.42337662337662335	0.5376623376623377	0.6181818181818182	0.28051948051948056	0.6467532467532467	0.6025974025974027	0.37792207792207794	-0.09090909090909091	0.34545454545454546	0.5597402597402598	0.10519480519480517	0.6753246753246753	0.7363636363636364	0.10389610389610389	0.5545454545454546	0.10389610389610389	0.4	0.125974025974026	0.3311688311688311	0.28831168831168835	0.5142857142857142	0.6337662337662338	0.32597402597402597	0.14415584415584418	0.4285714285714285	0.3948051948051948	0.35584415584415585	0.4246753246753247	0.2714285714285714	0.45454545454545453	0.3220779220779221	0.5467532467532468	0.374025974025974	0.087012987012987	0.35974025974025975	0.33246753246753247	0.13896103896103898	0.43636363636363634	0.48571428571428565	0.612987012987013	0.33506493506493507	0.2857142857142857	0.14805194805194805	0.28831168831168835	0.3506493506493506	0.5051948051948052	0.7311688311688312	0.6363636363636362	0.34545454545454546	0.3506493506493506	0.33246753246753247	0.2935064935064935	0.28181818181818186	0.4831168831168831	0.5831168831168831	0.3649350649350649	0.5662337662337662	0.3571428571428571	0.37792207792207794	0.5714285714285714	0.18181818181818182	0.15844155844155844	0.387012987012987	0.42727272727272725	0.2896103896103896	0.00909090909090909	0.36883116883116884	0.2558441558441559	0.41818181818181815	0.487012987012987	0.6051948051948052	0.2857142857142857	0.40389610389610386	0.587012987012987	0.04155844155844156	0.18051948051948052	0.7337662337662337	0.15324675324675324	0.23376623376623373	0.24545454545454545	0.3766233766233766	0.6155844155844156	0.4090909090909091	0.5103896103896104	0.3675324675324675	0.5389610389610389	0.5142857142857142	0.49870129870129876	0.5155844155844156	0.5753246753246753	0.33766233766233766	0.6168831168831169	0.7662337662337663	0.34675324675324676	0.38831168831168833	0.37142857142857144	0.41818181818181815	0.26103896103896107	0.4584415584415585	0.3337662337662338	0.625974025974026	0.36233766233766235	0.5792207792207792	0.6454545454545455	0.2701298701298701	0.5857142857142857	0.37792207792207794	0.35844155844155845	0.45714285714285713	0.44155844155844154	0.34155844155844156	0.7155844155844155	0.2961038961038961	0.059740259740259746	0.04285714285714286	0.7831168831168831	0.3987012987012987	0.47402597402597396	0.6311688311688312	0.5181818181818182	0.05064935064935065	0.2753246753246753	0.41558441558441556	0.3207792207792208	0.6792207792207793	0.461038961038961	0.14805194805194805	0.3337662337662338	0.7883116883116883	0.5714285714285714	0.20129870129870128	0.03766233766233767	0.41038961038961036	0.42987012987012985	0.6974025974025975	0.4246753246753247	0.39090909090909093	0.18181818181818182	0.5363636363636364	0.07272727272727272	0.5155844155844156	0.4948051948051948	0.42727272727272725	-0.04285714285714286	0.3038961038961039	0.16883116883116883	0.6532467532467533	0.37272727272727274	0.4714285714285714	0.5727272727272726	0.5051948051948052	0.5194805194805194	0.36883116883116884	0.3038961038961039	0.34025974025974026	0.34675324675324676	0.2857142857142857	0.05714285714285714	0.2753246753246753	0.2831168831168831	0.3311688311688311	0.3532467532467533	0.3181818181818181	0.1909090909090909	0.5948051948051949	0.36363636363636365	0.03896103896103896	0.3337662337662338	0.32597402597402597	0.0974025974025974	0.4948051948051948	0.37792207792207794	0.1012987012987013	0.2727272727272727	0.31428571428571433	0.487012987012987	0.3532467532467533	0.464935064935065	-0.059740259740259746	0.2636363636363636	0.5142857142857142	0.7857142857142857	0.16103896103896104	0.6376623376623376	0.30129870129870134	0.6181818181818182	0.42207792207792205	0.6324675324675325	0.374025974025974	0.2753246753246753	0.548051948051948	0.33246753246753247	0.22207792207792207	0.17272727272727273	0.17662337662337665	0.12857142857142856	0.36233766233766235	0.6051948051948052	0.3766233766233766	0.38571428571428573	0.4	0.38571428571428573	0.18441558441558442	0.3116883116883117	0.5415584415584416	0.625974025974026	0.4324675324675325	0.3051948051948052	0.5857142857142857	0.3038961038961039	0.04155844155844156	0.5142857142857142	0.2597402597402597	0.5142857142857142	0.4883116883116883	0.4831168831168831	0.43376623376623374	0.387012987012987	0.5584415584415584	0.638961038961039	0.4948051948051948	0.6896103896103896	0.2025974025974026	0.38051948051948054	0.26493506493506497	0.3168831168831169	0.5025974025974026	0.2571428571428571	0.4246753246753247	-0.23896103896103899	0.44935064935064933	0.23766233766233766	0.2909090909090909	0.5467532467532468	0.2584415584415584	0.27662337662337666	0.7285714285714285	0.49610389610389616	0.22207792207792207	0.3090909090909091	0.5168831168831168	0.24675324675324672	0.28051948051948056	0.2935064935064935	0.14155844155844155	0.07532467532467534	0.212987012987013	0.34415584415584416	0.15454545454545454	0.7051948051948052	0.7077922077922078	0.6701298701298701	0.48181818181818176	0.3168831168831169	0.2701298701298701	0.42337662337662335	0.39610389610389607	0.18051948051948052	0.6493506493506493	0.3532467532467533	0.5	0.2792207792207792	0.7792207792207791	0.24805194805194808	0.4168831168831169	0.5636363636363637	0.34675324675324676	0.39350649350649347	0.12077922077922078	0.187012987012987	0.5168831168831168	0.35844155844155845	0.32597402597402597	0.2753246753246753	0.05454545454545454	0.5025974025974026	0.08181818181818182	0.4753246753246753	0.5298701298701299	0.3987012987012987	-0.08311688311688312	0.2350649350649351	0.8064935064935065	0.16883116883116883	0.4246753246753247	0.07662337662337662	0.42727272727272725	0.5987012987012986	0.15714285714285717	0.34415584415584416	0.6285714285714287	0.41038961038961036	0.4142857142857143	0.13376623376623376	0.5285714285714286	0.5025974025974026	0.4714285714285714	0.34415584415584416	0.5467532467532468	0.4402597402597402	0.12207792207792208	0.37142857142857144	-0.06623376623376624	-0.015584415584415586	0.3844155844155844	0.41298701298701296	0.48181818181818176	0.38831168831168833	0.24415584415584415	0.13896103896103898	0.5116883116883117	0.6311688311688312	0.2701298701298701	0.27792207792207796	0.5142857142857142	0.3363636363636363	0.212987012987013	0.41298701298701296	0.503896103896104	0.4454545454545455	0.4168831168831169	0.548051948051948	0.4246753246753247	0.42727272727272725	0.3844155844155844	0.3103896103896104	0.5493506493506494	0.35584415584415585	0.47402597402597396	0.251948051948052	0.28051948051948056	0.5753246753246753	0.47922077922077916	0.2636363636363636	0.44415584415584414	-0.16623376623376623	0.13766233766233765	0.2506493506493506	0.22857142857142856	0.35974025974025975	0.1922077922077922	0.3233766233766234	-0.015584415584415586	0.6246753246753247	0.3766233766233766	0.6675324675324676	-0.32987012987012987	0.44285714285714284	-0.01038961038961039	0.6922077922077923	0.16363636363636364	0.5025974025974026	0.41298701298701296	0.464935064935065	0.02857142857142857	0.34675324675324676	0.3194805194805195	0.6038961038961038	0.3207792207792208	0.7597402597402596	0.5909090909090908	0.4909090909090909	0.40129870129870127	0.051948051948051945	0.1883116883116883	0.6181818181818182	0.5181818181818182	0.3311688311688311	0.4727272727272727	0.3207792207792208	0.24805194805194808	0.3155844155844156	0.6831168831168831	0.06623376623376624	0.3168831168831169	0.2571428571428571	0.5285714285714286	0.3974025974025974	0.5246753246753247	0.525974025974026	0.5532467532467533	0.2584415584415584	0.4077922077922078	-0.033766233766233764	0.5285714285714286	0.5714285714285714	0.2025974025974026	0.2558441558441559	0.3038961038961039	0.612987012987013	0.4805194805194805	0.44155844155844154	0.21168831168831168	0.16233766233766234	0.6727272727272726	0.5194805194805194	-0.06363636363636363	0.10909090909090909	0.26883116883116887	0.31428571428571433	0.448051948051948	0.5623376623376624	0.6090909090909091	0.4246753246753247	0.6623376623376622	0.6623376623376622	0.6285714285714287	0.14935064935064934	0.37922077922077924	0.6935064935064935	0.37142857142857144	0.22467532467532467	0.30129870129870134	0.2545454545454545	0.5909090909090908	0.45194805194805193	0.2038961038961039	0.425974025974026	0.44155844155844154	0.5389610389610389	-0.05844155844155843	0.20779220779220778	0.5506493506493506	0.44415584415584414	0.006493506493506493	0.34285714285714286	0.2857142857142857	0.34415584415584416	-0.29480519480519485	0.49350649350649345	0.5571428571428572	0.3220779220779221	0.14935064935064934	0.835064935064935	0.3649350649350649	0.2038961038961039	0.3896103896103896	0.6558441558441558	0.503896103896104	0.4285714285714285	0.28441558441558445	0.5961038961038961	0.2662337662337662	0.3532467532467533	0.12077922077922078	0.11818181818181818	0.5181818181818182	0.6727272727272726	0.5558441558441559	0.312987012987013	0.06363636363636363	0.3090909090909091	0.4623376623376624	0.548051948051948	0.40649350649350646	0.5493506493506494	0.5298701298701299	-0.0987012987012987	0.24675324675324672	0.5363636363636364	0.7428571428571429	0.4077922077922078	0.3116883116883117	0.4896103896103896	0.4090909090909091	0.4909090909090909	0.6194805194805195	-0.3	0.40129870129870127	0.512987012987013	0.7376623376623377	0.44285714285714284	0.6909090909090909	0.45454545454545453	0.5493506493506494	0.4402597402597402	0.5545454545454546	0.1	0.14545454545454545	0.3025974025974026	0.5194805194805194	0.6870129870129871	0.23376623376623373	0.36233766233766235	0.45454545454545453	0.4883116883116883	0.22857142857142856	0.5415584415584416	0.24935064935064938	0.5402597402597402	0.4766233766233766	0.4207792207792207	0.34285714285714286	0.5948051948051949	0.3818181818181818	0.43766233766233764	0.5064935064935064	0.46623376623376617	0.3948051948051948	0.7025974025974026	0.34025974025974026	0.5779220779220778	0.32597402597402597	0.5025974025974026	0.5831168831168831	0.4168831168831169	0.32987012987012987	0.12727272727272726	0.2545454545454545	0.5467532467532468	0.6441558441558441	0.3103896103896104	0.6064935064935064	0.032467532467532464	0.5402597402597402	0.5792207792207792	-0.006493506493506493	0.4883116883116883	0.287012987012987	0.6194805194805195	0.41818181818181815	0.24805194805194808	0.15844155844155844	0.36363636363636365	0.425974025974026	0.36363636363636365	0.6025974025974027	0.7727272727272727	0.6350649350649351	0.44935064935064933	0.5961038961038961	0.4922077922077922	0.5415584415584416	0.6779220779220779	0.3220779220779221	0.5272727272727272	0.42727272727272725	0.47792207792207797	0.4506493506493507	0.3337662337662338	0.4077922077922078	0.20909090909090908	0.30129870129870134	0.2324675324675325	0.24935064935064938	0.08181818181818182	0.3675324675324675	0.3974025974025974	0.3922077922077922	0.7077922077922078	0.32727272727272727	0.07012987012987014	0.17922077922077922	0.5896103896103897	0.3922077922077922	0.7090909090909091	0.28831168831168835	0.2857142857142857	0.5142857142857142	0.33506493506493507	0.5233766233766234	0.4077922077922078	0.05714285714285714	0.5064935064935064	0.39090909090909093	0.35454545454545455	0.6675324675324676	0.24545454545454545	0.34675324675324676	-0.07532467532467534	0.4636363636363636	0.22467532467532467	0.2857142857142857	-0.05844155844155843	0.0012987012987012987	0.6922077922077923	0.2935064935064935	0.464935064935065	0.16623376623376623	0.8142857142857143	0.35584415584415585	0.35974025974025975	0.34285714285714286	0.4246753246753247	0.15194805194805194	0.26103896103896107	0.1935064935064935	0.23636363636363636	0.4701298701298702	0.5012987012987012	0.5194805194805194	0.34545454545454546	0.6740259740259741	0.45194805194805193	0.6571428571428571	0.5779220779220778	0.4168831168831169	0.509090909090909	0.387012987012987	0.27662337662337666	0.448051948051948	0.26233766233766237	0.7337662337662337	0.3844155844155844	0.4909090909090909	0.348051948051948	0.08961038961038961	0.5896103896103897	0.36883116883116884	0.15974025974025974	0.5142857142857142	0.07142857142857142	0.2597402597402597	0.5792207792207792	0.49870129870129876	0.5155844155844156	0.2987012987012987	0.22337662337662337	0.4402597402597402	0.5168831168831168	0.5844155844155844	0.6	0.07402597402597402	-0.2987012987012987	0.5324675324675324	0.6038961038961038	0.3233766233766234	0.5	0.7142857142857142	0.3818181818181818	0.45974025974025967	0.3571428571428571	0.35194805194805195	0.41038961038961036	0.5649350649350648	0.2311688311688312	0.5831168831168831	-0.10389610389610389	0.40259740259740256	0.3922077922077922	0.3311688311688311	0.3987012987012987	0.22337662337662337	0.1922077922077922	0.28831168831168835	0.4142857142857143	0.0961038961038961	0.2675324675324675	0.37272727272727274	0.8090909090909091	0.46623376623376617	0.4922077922077922	0.40129870129870127	0.751948051948052	0.4168831168831169	0.21038961038961035	0.1064935064935065	0.41038961038961036	0.20519480519480518	0.07662337662337662	0.4883116883116883	0.4402597402597402	0.6779220779220779	0.31428571428571433	0.612987012987013	0.5506493506493506	0.6610389610389611	0.4584415584415585	0.464935064935065	0.3649350649350649	0.4909090909090909	0.6688311688311688	0.2935064935064935	0.5649350649350648	0.6818181818181818	0.32987012987012987	0.6922077922077923	0.32987012987012987	0.36233766233766235	0.37792207792207794	0.6012987012987013	0.5584415584415584	0.26493506493506497	0.07272727272727272	0.4974025974025974	0.41818181818181815	0.6597402597402597	0.5792207792207792	0.6636363636363637	0.10909090909090909	0.274025974025974	0.5662337662337662	0.4948051948051948	0.6896103896103896	0.3948051948051948	0.37142857142857144	0.29740259740259745	0.24285714285714283	0.23896103896103899	0.6233766233766234	0.09220779220779221	0.1077922077922078	0.4896103896103896	0.3220779220779221	0.044155844155844164	0.6376623376623376	0.41558441558441556	0.4	0.4077922077922078	0.696103896103896	0.34545454545454546	0.438961038961039	0.4142857142857143	0.007792207792207793	0.7428571428571429	0.33506493506493507	0.16103896103896104	-0.0961038961038961	0.7090909090909091	0.4285714285714285	0.18311688311688312	0.28181818181818186	0.5805194805194805	0.4753246753246753	0.5506493506493506	0.26493506493506497	0.22857142857142856	-0.03506493506493507	0.3116883116883117	0.39610389610389607	0.4246753246753247	0.08571428571428572	0.735064935064935	-0.2155844155844156	0.6597402597402597	0.7363636363636364	-0.0935064935064935	0.6194805194805195	0.5610389610389611	0.212987012987013	0.2701298701298701	0.33766233766233766	0.5532467532467533	0.33246753246753247	0.22987012987012984	0.34285714285714286	0.12857142857142856	0.3532467532467533	0.5220779220779221	0.4636363636363636	0.4636363636363636	0.45324675324675323	0.34545454545454546	0.38831168831168833	0.17272727272727273	0.487012987012987	0.4090909090909091	0.39090909090909093	0.2194805194805195	0.3363636363636363	0.07012987012987014	0.509090909090909	0.3571428571428571	0.4168831168831169	0.4116883116883117	0.5272727272727272	0.11298701298701298	0.3168831168831169	0.5948051948051949	0.3818181818181818	-0.3220779220779221	0.3220779220779221	0.4805194805194805	0.5714285714285714	0.4766233766233766	0.34155844155844156	0.46623376623376617	0.5675324675324676	0.4285714285714285	0.2636363636363636	0.6883116883116883	0.6051948051948052	0.39350649350649347	0.37532467532467534	0.4168831168831169	0.4805194805194805	0.1883116883116883	0.5402597402597402	0.34675324675324676	0.5584415584415584	0.45714285714285713	0.36103896103896105	0.3246753246753247	0.49350649350649345	0.44415584415584414	0.27662337662337666	0.6064935064935064	0.3337662337662338	0.5662337662337662	0.3896103896103896	0.41818181818181815	0.3168831168831169	0.17922077922077922	0.45454545454545453	0.41298701298701296	0.31428571428571433	0.7298701298701298	0.27792207792207796	0.45454545454545453	0.4805194805194805	0.4285714285714285	0.23896103896103899	0.24155844155844156	0.37532467532467534	0.2714285714285714	0.2311688311688312	0.48441558441558447	0.4636363636363636	0.36363636363636365	0.3506493506493506	0.34415584415584416	0.4142857142857143	0.34415584415584416	0.42727272727272725	0.27662337662337666	0.5376623376623377	0.34285714285714286	0.6155844155844156	0.4636363636363636	0.2636363636363636	0.13116883116883118	0.35974025974025975	0.5857142857142857	0.18311688311688312	0.4896103896103896	0.28441558441558445	0.24285714285714283	-0.13766233766233765	0.5558441558441559	0.24935064935064938	0.34025974025974026	0.21818181818181817	0.1974025974025974	0.24155844155844156	0.6727272727272726	0.4805194805194805	0.3948051948051948	0.14415584415584418	-0.016883116883116882	-0.0961038961038961	0.5064935064935064	0.2	0.3649350649350649	0.6285714285714287	0.374025974025974	0.4805194805194805	-0.2792207792207792	0.548051948051948	0.3974025974025974	0.24935064935064938	0.3532467532467533	0.33246753246753247	0.45714285714285713	0.6467532467532467	0.33896103896103896	0.3311688311688311	0.5584415584415584	0.5727272727272726	0.35584415584415585	0.34025974025974026	0.36233766233766235	0.3090909090909091	0.02077922077922078	0.3948051948051948	0.503896103896104	0.4077922077922078	0.5766233766233767	0.4194805194805195	0.4168831168831169	0.2727272727272727	0.1753246753246753	0.4324675324675325	0.3948051948051948	0.5922077922077922	0.5662337662337662	0.18571428571428572	
