predictor_name	target_name	metric	confound_variable	confound_method	measure
connectivity T2	T3-T2	spearman_r	none	raw	real	0.04964125774727443	
connectivity T2	T3-T2	spearman_r	none	raw	bootstrap	0.042171604597396904	0.04379141369918343	0.04614727315265172	0.08508614456347363	0.03152194265467504	0.015141052596864149	0.03422088887777587	0.08764152312194362	0.14702391638934587	0.09356118299137059	0.020720772630149903	0.06742181394483063	0.00867492305417222	0.10068360377143896	0.05963726872955474	0.0025968032870842986	-0.023979837053950764	0.08169120226069103	0.046192474496574425	-0.03972699274447543	0.15565801034231969	0.012967431774655033	0.09691298039377133	0.13949829557156124	0.07481131241364243	0.1065947968255372	-0.0023585396698863658	0.02788221592855003	0.02797431847939988	-0.036822582103281605	0.05940160144138902	0.04137205280977925	0.030060239703115353	0.04754123730543141	0.08668313447449075	0.0633644909564055	0.07112303815333798	0.12381023172145403	0.03339580611663757	-0.001702120926256173	-0.03190321159651367	0.04134835227737597	0.08506614465793116	0.025859684019607563	0.025075542790697573	-0.01048089543471158	0.050009847569705064	0.1555797114230031	0.07429017024299961	0.01522642126816014	0.09199442691461851	0.06357729145878362	0.10701693756947891	-0.05185582586546463	0.09884967824562964	0.024888600009966566	-0.01376667508953312	0.07682759033024832	-0.007562076633237811	-0.016630802771659906	0.049467405212926134	0.04369356931438877	-0.029813233302696526	0.09790903141754705	0.0707565901918909	0.06294861588886996	0.07676774870350662	-0.00427798816878023	0.0545146518026275	0.06048216025027773	0.09130615639933419	0.04720213627019531	0.08510697064584145	0.05955698227458712	0.07660604486674294	0.0704323230827634	0.011416484850341956	0.0743419257625463	0.039716891778157785	0.13230468258885464	0.06552292555718861	0.1762280447097211	-0.03509760725051835	0.11638093635782269	-0.020749345619278152	0.03819437603230174	0.04081838158966086	0.02385897112737832	0.04448415864664862	0.05781130843250217	0.042295369603959604	0.05529582949329069	0.13509910275978806	0.10750183594013409	0.07280196244420198	0.08542527821208026	0.03327020702149112	-0.017053055002169425	0.09990769677283162	0.07536883965984459	0.05300628463124298	0.11372166936704774	-0.007247927684144178	0.0004611405626965285	0.04161644946727955	0.011742541930897526	0.01904606980589901	0.15351870903314088	-0.03972708284170881	-0.00731613104366961	0.039721475039188894	0.17374470002287715	0.07882743340364594	0.014349390881921073	-0.012955965982531991	0.06488565378905169	0.047749783928601686	0.18746117215327462	0.03548876492652522	0.014237531798074677	0.022464331485578182	0.001455284964386018	0.0602009007406009	0.0713361784443049	0.0030175963692895733	0.12347904744967943	0.03255888738798533	0.03977405741070369	-0.035591840729944646	0.011751639247878662	0.07142190439857359	0.018716162865176553	0.09028020236900168	0.0399280898409867	0.1249928693450291	0.026893773627504662	0.12529632705719884	-0.052278969042378755	0.03939942960119077	-0.027848638146717678	0.06708046974958086	-0.0358166300913179	0.012335663794088772	0.10232133175456837	0.05927399611189215	0.03094321491075944	0.08481988699153357	0.04585760366855944	0.07928749219636065	0.04850818566842872	0.12544311458255789	0.10608618239991144	0.05156329742933589	0.022490945159566757	0.05453099250284472	0.0361349233157856	0.08136861550578096	0.0560662808073327	0.019713993583396153	0.037623563037080025	0.15090043678737713	-0.03246768394497032	0.1037022252342065	0.08205312130025083	0.07613442096674443	-0.024839850242483048	0.1982944975068973	0.038739864857957496	0.00554779247411547	0.1380280031978057	0.1126944427485702	-0.012817351818075374	-0.021131106042998695	-0.010289535254215247	-0.012945629740237729	0.030828634395480937	0.11919767231520871	-0.002045883195064807	0.09302288948809234	0.058840157548873936	0.036482428867291666	0.029348981397140247	-0.005079393957900163	0.025510884286345768	0.0881841070528861	0.10928531708433901	0.018130313255837086	0.06234349419160055	0.013493278972190414	0.12942361236802538	0.10437021606974835	0.0443216159263033	0.026840045263199046	0.04825093400697887	-0.04496458294663485	0.005354436759907155	-0.008037358557151025	0.07654796930257138	0.05529572658380432	0.061085076015023956	0.06267856924010967	0.11750545276991645	0.2114271946027195	0.04421844249410777	0.10310254141986973	-0.02982159178687994	0.041027676272219454	0.015338050661165014	0.05555844716968682	0.0886906317384695	0.11733713432288796	0.09079136951551992	0.053596855741678724	0.0780345648073193	0.028225515410761022	0.08081957103459814	0.08038797157202004	0.09558151965836692	-0.04223666744050788	0.048831441485625494	0.07180313495853403	-0.05224487728134053	0.10480255825783562	0.05414683753989656	0.0652844719901262	0.0008202304545130279	0.015314838528504116	-0.01907850425376599	0.055621850767705365	0.03450362713214409	0.11604695305091237	0.1282245791697182	0.0012431435086292671	0.10790125275868655	0.09415489355606771	0.012865190577497115	0.02645447351151361	0.06872544799898858	0.05901226021502746	-0.022210624130929082	0.07152856906079878	0.0777835184460305	0.0359519829929669	0.07170367639755988	0.1834189089843056	0.0349201083386878	0.05769262667767244	0.008788035932374816	-0.0012269753900787529	0.04836205023880092	0.06444899398747732	0.0906940784581762	0.0721398334992722	-0.002723318095558985	-0.03451587320460366	0.07858238490305126	-0.001154059401330136	-0.03250212371746306	0.03003739222393444	-0.008858574766129253	-0.02091397611772491	0.055590951349599294	0.0037278156238772842	0.05741831586251253	0.010052479642856542	0.05105198706870607	0.04295341071833651	0.10044583336817876	-0.013197199096086742	0.03473462720212925	0.0993430003256012	0.008525045567477409	0.014166843400806735	0.07384688998023686	0.058658998843203386	0.04109052905879288	-0.0018432375231968864	0.0783227976884736	0.10802443162150507	0.08314132561096058	0.04830532553272725	0.006113703569010494	0.022680362016135096	0.13155506810677448	-0.009378455744670822	0.017773638497412144	-0.031655405858718115	0.14700478231856265	0.07741699927067215	0.06369809454596076	0.0355908263891276	0.015514830246803736	0.087527271418612	-0.01153156793055674	0.019669642533832115	0.09699215920246619	-0.0702340703485853	0.1297580549748842	0.10545110745642917	0.20575506324780715	0.08106586452092386	0.1304676116198429	-0.02249819386553595	0.014008323396018433	0.07908193364584412	0.12287449019306369	-0.030412571456918464	-0.03336352281380644	-0.02524621227482223	0.0829237814743734	-0.05702785604257432	0.07053326561059994	-0.008492166936525734	0.14731190773390304	0.02572049590341904	0.08658040473803759	0.05706851233627652	0.10331561195676009	0.03643692441937456	0.050674316383305516	-0.05324864760920725	0.06161175108614033	0.06705360912876983	0.07372755016601809	0.1019584441171489	0.03469299355846634	0.07319197836432033	-0.03992066292856772	0.014418602235783052	-0.047023346990819156	0.025402634655472812	0.13545795389193638	-0.032319039538995176	0.029171130349592404	0.06809074696400395	-0.03559313706385563	-0.06568628257658457	-0.010276146362559415	0.033663761455494656	0.14075510929365706	0.13641090079235077	0.11293692893502645	0.04752607993396063	-0.011274277256128475	0.08580071664495376	0.05190641173344833	0.058962884210598795	0.006210175811616075	-0.005827848192328764	0.06234910777720078	0.014734400500450667	-0.011703319209142542	0.01997163665898074	0.06675898932082479	0.035816762615898425	-0.03802939673588317	0.06958123208173887	0.04586461874113163	0.11446820153495744	0.08701742124653519	0.09684683077717825	0.02836127357695315	0.03182077643146941	0.0842068193323247	0.07926756957654175	0.0341725307298087	0.013430094749505078	-0.02186666078505886	0.0813622511798113	-0.05018391445330633	0.13734696454955275	-0.02347838428127261	0.0895373973122032	0.11393798887019535	-0.010529127386006466	0.15417892505238565	0.12485329052754007	0.11243895702675505	-0.02504962248618426	0.07058293316985079	0.04014927926433072	0.11039591606130841	0.012441632800747197	0.1366278093540004	0.026666807333304624	0.019345315857781424	0.21995281469380257	-0.03026761840494725	0.10214946990325423	-0.03286872048535195	0.03308261347512932	0.07032247320215122	0.03465323076072174	0.05898730115215912	0.0362718434932754	0.07090457627592234	0.019288012825942388	0.013599422621440201	0.12320177846779551	0.08880553700675298	-0.0010275371782584608	0.008581395708072814	0.042915375659542954	0.06229904351593876	0.07675299942639567	0.11200304131747126	0.046821374288095324	0.1819263410960934	0.050757530385325926	0.05708401238271453	0.029330880836578015	0.0008568012765974032	-0.028639940060737074	0.11984001271306363	-0.013690795648609158	0.10191467038834572	0.07025330027887054	-0.0016177475423301221	0.020128033481474312	0.048779280929433524	0.07351742823529285	0.07751778853971407	0.09514381813982822	0.1040122437486723	0.10792092590429381	0.14750757414537258	0.01851127562855689	0.011334660961723253	-0.04313667245424484	0.1120587931964999	0.0271460719363007	0.010338251108929124	0.09005347633862584	0.0286765420792015	-0.002890981200409504	0.033843850395980125	0.037499811845971176	0.04480604809840387	-0.019623338015489718	0.0703228083344622	0.07167230934129831	0.04677015697186561	0.04969492712234941	0.08026518643922896	-0.002885215398873989	-0.024469979176325787	0.03795817068232428	0.04405700607264904	0.08181158305030607	-0.035250413235839585	0.17661546585711244	0.026888499159975366	-0.03365032973245483	0.03375893109997997	0.0250911555599359	0.08652532491601084	0.07165628461005881	0.10280923776251194	0.13706209607130748	0.08966310537147157	-0.0004708511561763775	-0.014711388021064857	0.1074206957360057	0.08150488015824901	0.11533021550747577	0.004851744355720178	0.07728833048408291	0.1134497351777785	0.03438850942447065	0.10947286072861005	0.014649954703853775	0.0381316671904674	0.01763869768372573	0.13986344966160016	0.0005358275051045539	0.09487082311063573	0.07407121075384748	0.06401572709045565	0.09443940561550464	0.009754275357728256	0.06209006299018043	0.029051718058282227	0.05527859852176542	0.15163151848307133	0.014702157409815148	0.11858801242882881	0.040778585438557995	-0.014352345700933597	0.09607734681320984	0.12120067868745306	0.0830527980871559	0.06797892732761175	0.09380956521053557	0.041313044360257366	0.03596259270276527	0.09403853251610643	0.0028341721672250704	-0.02290127830610552	0.004816080938255086	0.06935601486083644	0.01913227836468344	0.04595425234329941	-0.04388333536750262	0.09267693750292083	0.17945766004635558	0.07468877974899983	0.08671338505541963	0.04176600079505045	0.06546446321586888	0.06527310292294712	-0.09254050816807817	0.1272297880003655	0.09337078328427852	0.012656232806453754	0.06803363257524427	-0.0003497569450653537	0.04583163213016185	0.02646394653580874	-0.040282002895903224	-0.013671475978482204	0.009429978622085168	0.0654262412620201	0.054609261198699376	-0.0392705793264046	0.03399689327628273	0.0656347918477887	0.09176963052300556	0.02448410049724348	-0.034930346329395914	0.06658019447840507	0.04815635115787596	0.0786697533743941	0.24680333187122708	-0.03189016201420568	0.11673677182304351	0.039329306318589316	0.05493609831878558	-0.0068504273741563084	-0.04031957915845619	0.043657448885553986	0.021771976767128217	0.10146405448298598	0.08752254826964066	0.06061676066703006	0.1916573523198292	0.12066134316821368	-0.037549596972955276	-0.00740000409849929	0.16750216052237765	0.027598004273575075	0.021315962740883713	0.061392873843536054	0.047254955796602965	0.12811125964860223	0.13673772057742753	-0.024865739730885385	0.09071143201970223	0.04049146120861054	0.024897411737833112	0.07216966381067277	0.11921095017420717	0.15340550652342033	0.04137806456074085	0.006136138477552352	0.0824208849873113	0.07318151353224468	0.08686695832170963	0.013215122832403234	0.018481263473612564	0.12675907395898234	-0.031310068269546965	0.03580590884382656	0.030573783373337767	0.08143136716516884	0.01620532880443731	-0.0032788773693508168	0.1420631618796887	0.07298227180092412	-0.06301920637202951	-0.0022676693730784105	0.09614435425099069	0.08604927443177186	0.1341803812755118	0.04766736870073487	0.04512312329879405	0.022863451619718696	0.07960014629999387	-0.017319326445940968	0.0977963771744614	0.026228374309831527	0.036245172526117246	0.137280650787375	0.06082001003193947	0.09344321634659944	0.06378928950762398	0.08917289403805007	0.014359994754244872	0.10407934529381009	0.028193603857995776	0.04775993934503868	0.010328038123834626	0.006240799359328046	-0.010891212720343503	-0.02305510428180027	-0.03515521171989801	-0.014142936013684425	0.10358980715356797	0.09419332850681608	0.11969664923631845	0.08002592406682824	-0.006382562754411922	0.03955775791738602	0.04070893962468039	0.07343178731325503	-0.05688581964063791	0.0774337453143991	0.11599698329303793	0.10314578850908317	-0.002105729822893834	0.1849347213547027	0.051421874281703965	0.11096468550140562	-0.04182285673775565	-0.02106805117967079	-1.4643095031361188e-05	0.020703910210393302	0.04125769197373179	0.10763952867415688	0.0067109510685572004	-0.003298330459795148	0.08904825750276187	0.06590850642067317	-0.04004853307788675	0.1259324542923118	0.09664742343204583	-0.05011334728511463	-0.020257100736251754	0.09096868403089266	0.04412810449304622	0.05884994823733279	0.03312033507788521	0.1193859220944473	0.07885584927296095	0.05026337911804619	0.01588543763499339	0.005988698001854815	0.04963733715219959	0.1309431058408938	0.10300573643382253	0.13706173145687106	0.01556000134268473	0.10015451113328872	0.014741271878818215	-0.02539179487752725	0.0669420069868951	0.08468964138839508	0.060476623605636826	0.06625464434028819	0.09743226045935521	0.032846369642674095	0.03216595239924348	0.03154958790091179	0.0061071480622414895	-0.05104285094056209	0.13569046905693669	0.020495392949901395	-0.029434387257861787	0.0441387202733741	0.14962706584360688	0.0030824682761542654	0.01423687159283098	0.15298819885139883	0.07261768588642598	-0.03357988396370251	0.0413424007024983	-0.04044297222747066	0.12221933844817297	0.09518943565525671	0.07395042385842576	0.05699799660614268	0.06267396461782125	0.036576454472249206	-0.04941322050707093	0.09131160376560576	0.08088752705717644	-0.062416108547255926	0.07053162174869325	0.07215337871565816	-0.06532176259617802	-0.01046979300974951	-0.009398519594238595	0.12937085844352728	0.11790118908994321	0.09101716396277097	0.05214680694031331	0.02688853126567505	-0.01243648276740569	-0.021613899812500663	0.08828767207426991	0.08110593686286185	0.04040763014850025	0.0658299112957506	0.00612738558107436	0.12158602623709328	0.08757609658606805	-0.05436753797660064	0.10821664830017941	0.09441928321588126	-0.008194421110720983	0.001449809204246282	0.02801092175537158	0.027748913504892087	0.017038948980902725	-0.049785209877174316	0.03779433049437187	0.027390590213333104	0.10846620876140269	0.020088801525399578	0.02699646156845247	0.09172903658282106	0.139234312651758	0.11933658727745994	0.02248033652208504	0.07616902872959704	0.03580592211125869	-0.014716926161920734	-0.03962035404229538	-0.000163019705213504	0.03409710737626669	0.08424719251545483	0.04983237453728125	0.09941403937281733	0.10046157443081437	0.09227270938813859	0.019616584346174356	-0.030660854144849523	0.09045708648189492	0.02460578099281294	-0.06743890395642047	0.005767040062678741	0.07145587305586133	0.03494742219125732	0.06969162139363433	0.061440672460555235	0.06585447207855359	0.03144424313038989	0.07485446427895999	-0.03891382045827654	0.05171245240700361	0.07968268029212154	-0.0188132739677781	-0.06086680820450386	-0.0009482074561019118	0.09194233734590464	0.18880444386814393	-0.03292000114580333	0.06517929013469281	0.10251433617932605	0.02953555018553484	0.05038112307665465	0.06380068868592761	0.013063988046784337	-0.03183843832751402	0.1064426384599048	0.025851612549652972	0.02803375694939816	0.008400739331524963	0.11648901082822102	0.13327077755270983	0.12361172845257637	0.016898602301091005	-0.0020061737628447366	0.04820301758848961	0.0655470504677756	0.08287141722060165	0.06584086826862644	0.015795972653715788	0.14498999263085174	0.03122006922390973	0.019865165271033273	0.09942372282979198	0.01167709533771171	0.12683668544826657	0.0372076178804198	0.04036810214390665	0.0051604005303385	-0.0455426120551893	0.07327688017841483	0.04913727319231479	-0.01823957320240367	0.11731705751419241	0.106000854866976	-0.00411403621459889	0.058418849810615674	-0.024843124399279475	0.1212780402024182	0.09483136817883259	0.025709588878570548	0.024206893921456345	0.04119431550324192	0.07102918417146584	0.07586652863728896	0.01427948842171784	-0.007842293324367733	0.08149597972874925	0.01455999785362346	-0.021360467081222242	0.07778733965504066	0.01895876617910146	0.09388097147656888	0.0287320151679664	0.06390795912478478	0.13353373668934235	-0.016386300769958128	0.054745313279455005	0.03228458924876553	0.007896664349825397	0.07219935729987409	-0.0067299851689248645	0.11328191145720158	0.04474536947400508	0.06359320921866875	0.06406669753053607	0.02131709932501647	0.05070498052598793	0.001256637110022228	0.03717419435787786	-0.03344351754775875	0.11066492999530954	0.03520203837721198	0.1607435912602916	0.020219182836706644	0.05419128694074499	0.012414775290204374	0.06747873026613858	-0.0035865759546516588	0.05397773802591671	0.010622380178606769	-0.0039645303293903535	0.08686018086536804	0.01938020082866695	0.006163142359718742	0.010600566452285848	0.11021786741379255	0.013672870548846956	0.07838573949614262	0.038409864298887465	0.047162233926920726	0.021940329710229512	0.083466529061586	0.10108416944690757	-0.039570390760521594	0.02377921553157145	0.04576589444184964	0.06821478281679842	-0.026349945679839434	0.03588151767264743	0.010506856337032706	0.08140774963864483	0.07135602861402716	0.11239815217817997	0.06173860722289039	0.03460157721799247	0.0025832394738248337	0.12675341060703435	0.015342949586516712	0.05243813808244886	-0.018712617450057444	0.035196298589652356	0.0368615969884882	0.10943786808083228	0.034444226527691066	-0.022651338439565422	0.01978043195923834	0.07328422469213731	0.06408709993668563	0.12563028078075406	0.03478549081511161	-0.022820331720197765	0.023558091865826972	-0.009714054796110526	0.04854831046337865	0.09278581122383839	0.03209966210836629	-0.01419140249363015	0.09029526705356082	0.08998084624127264	0.18396138904078355	0.061148905030418796	0.004410238287561923	0.03968837792088957	0.04203656997774511	0.14905037602001367	0.06966489851328307	0.018776183212301047	0.016731341733518153	0.016479660037911535	0.09009513819812794	0.08218501476520945	-0.03308318182304983	0.008011092405151455	0.07300280443259752	0.09359835025703138	0.0029880989676695398	0.10584195698464759	0.028337244587807685	0.036043819239320256	0.06840544921722347	0.0008023592501685505	0.09293022189456242	0.10043648668189521	0.06685053780237998	0.12227401775430059	0.056331219426973736	-0.01753613932974286	0.016961311077595666	0.054467605716215936	0.08136743477118219	0.022587001261301407	0.08536950815313642	0.10980673466692792	0.11131275746535321	0.0020247453769410093	-0.02889220424253687	0.08055310523954338	0.03620868635776181	-0.0047549684588844765	0.03923599942452958	0.06074047578770777	-0.025174469294022526	0.04079021450483495	0.016637539399060552	0.0471109029808452	0.0776533044653583	0.09073300708468239	0.12234659456453838	0.015648362588124808	0.08995209875773193	0.09454092757517171	0.02844708254812529	0.12343817479080459	0.06220841920355609	0.18535211712609098	0.1261751256643657	0.07178967189330819	0.05010061318339166	-0.00797500651247202	-0.03975093734802628	0.025053825855144634	0.04563091033431077	0.04506002185241166	0.009209267136257412	0.037579171305518515	0.05287737199283102	0.12680080697108415	0.0543178090951803	0.12894214181248292	0.05332086199761712	0.06536237050823751	-0.02513232122982268	0.06505743597111593	-0.03857995907885294	0.029202655553572873	0.026163202375309103	0.07375874060625358	0.10072719442511566	0.09845252708552764	0.018767362562839354	-0.027036643659202685	0.18648647446936342	-0.030770836782443616	-0.031890847298478416	0.05195316235796996	0.008756680715634962	0.050521456291567346	0.04308506049797541	0.037265915629034946	-0.02149293270612838	-0.04159128817347619	0.036999634137304595	0.027505533729714562	-0.01602522338596129	0.04361684210503058	0.0965101230635988	0.03901796069924674	0.003200518767756754	0.05440526534053135	0.014613782188103077	0.0856212597203637	0.04380304369307591	0.06186091191121066	0.052126367161055474	-0.024104310010343022	-0.052305929556045176	0.09536970935160904	-0.03779151316219444	0.0623261805019938	0.04096761291721075	0.11851936823397155	0.050092493807290306	
