predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.1136233813943752	0.1136233813943752	1.0	1.0
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.1136233813943752	0.12939902377427734	0.008991008991008992	0.02964308418853874
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.1136233813943752	0.09129975487659406	0.000999000999000999	0.004212841422143748
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.1136233813943752	0.09129975487659406	0.000999000999000999	0.004212841422143748
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.1136233813943752	0.1136233813943752	1.0	1.0
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.1136233813943752	0.09859742991939735	0.04495504495504495	0.10821037369709935
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.1136233813943752	0.1136233813943752	1.0	1.0
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.1136233813943752	0.12939902377427734	0.006993006993006993	0.025027603974972397
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.1136233813943752	0.12939902377427734	0.00999000999000999	0.03215719192050553
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.1136233813943752	0.09129975487659406	0.000999000999000999	0.004212841422143748
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.1136233813943752	0.09129975487659406	0.001998001998001998	0.007819518610885519
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.1136233813943752	0.1136233813943752	1.0	1.0
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.1136233813943752	0.09859742991939735	0.03396603396603397	0.08398873853419309
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.1136233813943752	0.1136233813943752	1.0	1.0
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.1136233813943752	0.12939902377427734	0.008991008991008992	0.02964308418853874
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.12939902377427734	0.09129975487659406	0.000999000999000999	0.004212841422143748
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.12939902377427734	0.09129975487659406	0.000999000999000999	0.004212841422143748
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.12939902377427734	0.1136233813943752	0.002997002997002997	0.011481476270208664
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.12939902377427734	0.09859742991939735	0.000999000999000999	0.004212841422143748
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.12939902377427734	0.1136233813943752	0.007992007992007992	0.027343725456933
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.12939902377427734	0.12939902377427734	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.09129975487659406	0.09129975487659406	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.09129975487659406	0.1136233813943752	0.000999000999000999	0.004212841422143748
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.09129975487659406	0.09859742991939735	0.3726273726273726	0.6734527930541219
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.09129975487659406	0.1136233813943752	0.000999000999000999	0.004212841422143748
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.09129975487659406	0.12939902377427734	0.000999000999000999	0.004212841422143748
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.09129975487659406	0.1136233813943752	0.000999000999000999	0.004212841422143748
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.09129975487659406	0.09859742991939735	0.37662337662337664	0.6784209168315128
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.09129975487659406	0.1136233813943752	0.000999000999000999	0.004212841422143748
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.09129975487659406	0.12939902377427734	0.000999000999000999	0.004212841422143748
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.1136233813943752	0.09859742991939735	0.03196803196803197	0.07940917529958626
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.1136233813943752	0.1136233813943752	1.0	1.0
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.1136233813943752	0.12939902377427734	0.006993006993006993	0.025027603974972397
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.09859742991939735	0.1136233813943752	0.03896103896103896	0.09547209547209547
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.09859742991939735	0.12939902377427734	0.000999000999000999	0.004212841422143748
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.1136233813943752	0.12939902377427734	0.005994005994005994	0.022487856970615592
