predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
L_DLPFC_T2	R_DLPFC_T2	0.12024914451228119	0.10486969377283435	0.0012582897746070965	0.004404014211124838
L_DLPFC_T2	L_SMA_T2	0.12024914451228119	0.10486969377283435	0.0012582897746070965	0.004404014211124838
L_DLPFC_T2	L_PTL_T2	0.12024914451228119	0.12024914451228119	0.5	0.5
L_DLPFC_T2	L_IFGorb_T2	0.12024914451228119	0.12024914451228119	0.5	0.5
L_DLPFC_T2	R_IFGorb_T2	0.12024914451228119	0.10486969377283435	0.0012582897746070965	0.004404014211124838
R_DLPFC_T2	L_SMA_T2	0.10486969377283435	0.10486969377283435	0.5	0.5
R_DLPFC_T2	L_PTL_T2	0.10486969377283435	0.12024914451228119	0.0012582897746070965	0.004404014211124838
R_DLPFC_T2	L_IFGorb_T2	0.10486969377283435	0.12024914451228119	0.0012582897746070965	0.004404014211124838
R_DLPFC_T2	R_IFGorb_T2	0.10486969377283435	0.10486969377283435	0.5	0.5
L_SMA_T2	L_PTL_T2	0.10486969377283435	0.12024914451228119	0.0012582897746070965	0.004404014211124838
L_SMA_T2	L_IFGorb_T2	0.10486969377283435	0.12024914451228119	0.0012582897746070965	0.004404014211124838
L_SMA_T2	R_IFGorb_T2	0.10486969377283435	0.10486969377283435	0.5	0.5
L_PTL_T2	L_IFGorb_T2	0.12024914451228119	0.12024914451228119	0.5	0.5
L_PTL_T2	R_IFGorb_T2	0.12024914451228119	0.10486969377283435	0.0012582897746070965	0.004404014211124838
L_IFGorb_T2	R_IFGorb_T2	0.12024914451228119	0.10486969377283435	0.0012582897746070965	0.004404014211124838
