predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.10211030896100635	0.10211030896100635	1.0	1.0
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.10211030896100635	0.1138321029895275	0.060939060939060936	0.1387064818027161
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.10211030896100635	0.0905356636792564	0.057942057942057944	0.13528102798489067
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.10211030896100635	0.0905356636792564	0.06593406593406594	0.14760548093881426
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.10211030896100635	0.10211030896100635	1.0	1.0
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.10211030896100635	0.09619005413931944	0.44155844155844154	0.7901572112098427
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.10211030896100635	0.10211030896100635	1.0	1.0
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.1138321029895275	0.06593406593406594	0.14760548093881426
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.10211030896100635	0.1138321029895275	0.053946053946053944	0.1287133918712866
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.10211030896100635	0.0905356636792564	0.060939060939060936	0.1387064818027161
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.10211030896100635	0.0905356636792564	0.055944055944055944	0.1323198540589845
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.10211030896100635	0.10211030896100635	1.0	1.0
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.10211030896100635	0.09619005413931944	0.4745254745254745	0.8354105441484082
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.10211030896100635	0.10211030896100635	1.0	1.0
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.1138321029895275	0.054945054945054944	0.13052449733672442
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.1138321029895275	0.0905356636792564	0.001998001998001998	0.007819518610885519
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.1138321029895275	0.0905356636792564	0.002997002997002997	0.011481476270208664
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.1138321029895275	0.10211030896100635	0.059940059940059943	0.1375839350522895
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.1138321029895275	0.09619005413931944	0.04495504495504495	0.10821037369709935
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.1138321029895275	0.10211030896100635	0.06393606393606394	0.14432040988057587
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.1138321029895275	0.1138321029895275	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.0905356636792564	0.0905356636792564	1.0	1.0
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.0905356636792564	0.10211030896100635	0.059940059940059943	0.1375839350522895
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.0905356636792564	0.09619005413931944	0.5444555444555444	0.9493071031532571
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.0905356636792564	0.10211030896100635	0.059940059940059943	0.1375839350522895
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.0905356636792564	0.1138321029895275	0.000999000999000999	0.004212841422143748
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.0905356636792564	0.10211030896100635	0.052947052947052944	0.12688632952950132
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.0905356636792564	0.09619005413931944	0.5404595404595405	0.9453697427973956
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.0905356636792564	0.10211030896100635	0.059940059940059943	0.1375839350522895
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.0905356636792564	0.1138321029895275	0.002997002997002997	0.011481476270208664
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.10211030896100635	0.09619005413931944	0.4695304695304695	0.8293005695603098
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.10211030896100635	0.10211030896100635	1.0	1.0
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.1138321029895275	0.057942057942057944	0.13528102798489067
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.09619005413931944	0.10211030896100635	0.47652347652347654	0.8362218426734557
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.09619005413931944	0.1138321029895275	0.04295704295704296	0.10432424718139005
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.1138321029895275	0.056943056943056944	0.13409966656719904
