predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	0.8465000811506106	0.01757510476693084	0.7049450244107087	('T1', 0.5692403819584833)	('lSMA_to_lIFG_T1', 0.0006598958419326601)	('L_DLPFC', -0.0002107274294354153)	('L_IFGorb', 0.0)	('L_PTL', 0.0)	('L_SMA', 0.0)	('L_DLPFC_T1', 0.0)	('L_IFGorb_T1', 0.0)	('L_PTL_T1', 0.0)	('L_SMA_T1', 0.0)	('R_DLPFC_T1', 0.0)	('R_IFGorb_T1', 0.0)	('lSMA_to_lPTL_T1', 0.0)	('rIFG_to_lIFG_T1', 0.0)	('lDLPFC_to_lIFG_T1', 0.0)	('rDLPFC_to_lIFG_T1', 0.0)	('rDLPFC_to_lPTL_T1', 0.0)	('lPTL_to_lIFG_T1', 0.0)	('lDLPFC_to_lPTL_T1', 0.0)	('lIFG_to_lPTL_T1', 0.0)	('Age', 0.0)	
