predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	0.5640011311914332	0.041282758638104614	0.3123977683796483	('T1', -0.38321749898243274)	('L_SMA', 0.12511018323428674)	('lSMA_to_lIFG_T1', 0.07156128658305966)	('R_DLPFC_T1', 0.0014954574771685737)	('L_DLPFC', 0.0)	('L_IFGorb', 0.0)	('L_PTL', 0.0)	('L_DLPFC_T1', 0.0)	('L_IFGorb_T1', 0.0)	('L_PTL_T1', 0.0)	('L_SMA_T1', 0.0)	('R_IFGorb_T1', 0.0)	('lSMA_to_lPTL_T1', 0.0)	('rIFG_to_lIFG_T1', 0.0)	('lDLPFC_to_lIFG_T1', 0.0)	('rDLPFC_to_lIFG_T1', 0.0)	('rDLPFC_to_lPTL_T1', 0.0)	('lPTL_to_lIFG_T1', 0.0)	('lDLPFC_to_lPTL_T1', 0.0)	('lIFG_to_lPTL_T1', 0.0)	('Age', 0.0)	
