predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	-0.21604769337287816	0.07705933178399471	-0.2936901122339195	('rIFG_to_lIFG_T1', -0.015740521240962653)	('R_IFGorb_T1', -0.014016130074265417)	('L_SMA', 0.011239918341082471)	('L_SMA_T1', -0.009872729948249588)	('L_PTL', -0.008614632286810186)	('L_IFGorb_T1', 0.0075488176723734705)	('T1', 0.006574640980567894)	('rDLPFC_to_lIFG_T1', 0.006115472698497593)	('lIFG_to_lPTL_T1', -0.005949776398825744)	('L_DLPFC', 0.005909201555243081)	('R_DLPFC_T1', -0.005212720169479955)	('L_DLPFC_T1', 0.004864280761346066)	('lDLPFC_to_lIFG_T1', -0.004713039613638171)	('lPTL_to_lIFG_T1', -0.004015207067134852)	('lDLPFC_to_lPTL_T1', -0.0027954550094461458)	('lSMA_to_lPTL_T1', 0.0010809870287735535)	('Age', 0.0009540103082796802)	('L_IFGorb', -0.0008373385956852915)	('lSMA_to_lIFG_T1', -0.0007960771539601916)	('L_PTL_T1', -0.0003075629269075731)	('rDLPFC_to_lPTL_T1', 1.3930928336607524e-05)	
