predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	-0.07649869970338002	0.0632516816917364	-0.05351480665912445	('lDLPFC_to_lPTL_T1', 0.01075712194415592)	('rDLPFC_to_lIFG_T1', 0.010289470628925998)	('lSMA_to_lIFG_T1', -0.009202342087722727)	('lPTL_to_lIFG_T1', -0.008608513630676138)	('L_PTL_T1', 0.008547197178804505)	('L_PTL', 0.008518761109649668)	('L_DLPFC_T1', 0.008107679574847683)	('R_DLPFC_T1', 0.007727817673728627)	('L_IFGorb_T1', 0.006028844269523205)	('L_DLPFC', 0.005136447979258711)	('rIFG_to_lIFG_T1', 0.0035525280608817334)	('T1', 0.003261578044739289)	('Age', 0.002808533138241369)	('L_SMA', 0.002699305264344811)	('L_SMA_T1', -0.0024937770170703824)	('lDLPFC_to_lIFG_T1', 0.0018987331162810931)	('lIFG_to_lPTL_T1', -0.0016810933034300342)	('R_IFGorb_T1', 0.000565177679101313)	('L_IFGorb', 0.00031461661617315935)	('lSMA_to_lPTL_T1', -0.00016241094273301227)	('rDLPFC_to_lPTL_T1', -0.0001444968203695222)	
