predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	-0.046480831393764244	0.0661105288366253	-0.10987904372487045	('lDLPFC_to_lPTL_T1', -0.011932734830175927)	('R_DLPFC_T1', -0.0109709366095697)	('lDLPFC_to_lIFG_T1', -0.00913067423822387)	('rDLPFC_to_lPTL_T1', 0.00709850705178902)	('T1', -0.007016801857815915)	('L_DLPFC', -0.007000442695763567)	('lIFG_to_lPTL_T1', -0.005805305166125838)	('L_IFGorb', 0.005512338323107007)	('lSMA_to_lIFG_T1', -0.004641258426749697)	('lSMA_to_lPTL_T1', -0.004421683121390687)	('Age', -0.003106052283746988)	('L_SMA_T1', 0.003023927117645481)	('R_IFGorb_T1', 0.0025083107509049282)	('lPTL_to_lIFG_T1', 0.002248420966927452)	('L_DLPFC_T1', 0.002043913196509665)	('rIFG_to_lIFG_T1', -0.0018783545397237826)	('L_PTL_T1', 0.001819747838570433)	('L_PTL', 0.001637676015050227)	('rDLPFC_to_lIFG_T1', 0.0010926314539054635)	('L_IFGorb_T1', -0.0008927405151237393)	('L_SMA', 0.0007703083842105029)	
