predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	-0.18743033820092586	0.07594424142397734	-0.274969714073116	('Age', -0.02094827552628941)	('rIFG_to_lIFG_T1', -0.016794235234946126)	('L_IFGorb_T1', -0.013224442841048595)	('L_DLPFC', -0.01150813606856783)	('L_IFGorb', 0.01136336470216824)	('lDLPFC_to_lIFG_T1', -0.009695658871075909)	('rDLPFC_to_lPTL_T1', -0.00713114534297297)	('T1', -0.0067855979689935885)	('lSMA_to_lPTL_T1', -0.006549117125323438)	('L_PTL_T1', 0.005983110614146219)	('lSMA_to_lIFG_T1', -0.005393056562527536)	('lDLPFC_to_lPTL_T1', -0.0053853185096586435)	('L_SMA_T1', -0.00412223515233832)	('L_PTL', -0.0029748844166444318)	('rDLPFC_to_lIFG_T1', -0.001960706822612323)	('lPTL_to_lIFG_T1', 0.0019047532799758276)	('lIFG_to_lPTL_T1', -0.0012097919065266328)	('L_SMA', 0.0006810490594625074)	('R_DLPFC_T1', -0.00022152299764486365)	('L_DLPFC_T1', -0.00013626373577789648)	('R_IFGorb_T1', 3.748104017736392e-05)	
