predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	0.07068915364322395	0.059931635384676815	0.0017836114972132888	('rIFG_to_lIFG_T1', 0.014167737770256908)	('L_SMA', 0.009484147974070514)	('R_DLPFC_T1', -0.007676337037722508)	('lSMA_to_lPTL_T1', 0.007061068379650745)	('L_DLPFC_T1', 0.006683268847487163)	('lIFG_to_lPTL_T1', 0.006435190885579109)	('lDLPFC_to_lPTL_T1', 0.005621968466643592)	('L_IFGorb', 0.005217777001291037)	('L_IFGorb_T1', -0.004861088854977759)	('L_PTL', 0.004367430296820092)	('rDLPFC_to_lPTL_T1', 0.003956026950689415)	('rDLPFC_to_lIFG_T1', 0.0035357214563666514)	('lDLPFC_to_lIFG_T1', -0.0033285596884428076)	('L_DLPFC', 0.00295914219854758)	('lSMA_to_lIFG_T1', 0.00287264786712607)	('L_PTL_T1', -0.002741132245553248)	('T1', 0.002350903340173591)	('L_SMA_T1', 0.002078904328471678)	('R_IFGorb_T1', 0.001897979904290781)	('Age', 0.001257539090096909)	('lPTL_to_lIFG_T1', 0.0012226436921192853)	
