predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	0.1998262248947121	0.057288528100896	0.03822677107670358	('Age', -0.01762409560762492)	('T1', 0.013941027082118095)	('L_SMA', -0.011873441358695494)	('L_SMA_T1', 0.009563491569595723)	('lIFG_to_lPTL_T1', -0.007160369108714464)	('lDLPFC_to_lIFG_T1', 0.006582113991216549)	('L_IFGorb_T1', -0.005465630152535976)	('R_IFGorb_T1', -0.00542782427343175)	('lPTL_to_lIFG_T1', 0.005098272466936756)	('lDLPFC_to_lPTL_T1', -0.004968819549465856)	('L_PTL', -0.00445691792625075)	('rDLPFC_to_lPTL_T1', -0.004026077286453317)	('L_DLPFC', 0.0033042224447635475)	('L_IFGorb', 0.0031198421970525855)	('rIFG_to_lIFG_T1', 0.003096316993688526)	('L_PTL_T1', -0.0029624133006595846)	('L_DLPFC_T1', -0.002548532883246927)	('lSMA_to_lPTL_T1', 0.00206318482043286)	('lSMA_to_lIFG_T1', -0.0018671915919855721)	('R_DLPFC_T1', 0.001571834552473963)	('rDLPFC_to_lIFG_T1', 0.0006784956420039787)	
