predictors	pearson_correlation	mean_squared_error	r2	
rois + act_t1 + conn_t1 + age + T1	-0.05187345077356937	0.06283386186538138	-0.04655563400461693	('rDLPFC_to_lPTL_T1', -0.014192194282158803)	('L_IFGorb_T1', 0.01189019365473105)	('rDLPFC_to_lIFG_T1', 0.01181982674258001)	('L_SMA_T1', 0.009414558579213896)	('T1', -0.00857929536000331)	('rIFG_to_lIFG_T1', 0.007309209282939724)	('R_DLPFC_T1', 0.00713229636243136)	('L_PTL', -0.00658564172127395)	('L_PTL_T1', 0.0064872114472284935)	('R_IFGorb_T1', 0.006357840285573916)	('lSMA_to_lPTL_T1', 0.0048766806894943535)	('L_DLPFC_T1', 0.00378647413882237)	('lSMA_to_lIFG_T1', 0.003623343049065843)	('L_SMA', -0.0035016658482467716)	('lDLPFC_to_lPTL_T1', 0.003423290482425773)	('lPTL_to_lIFG_T1', 0.003267428524616599)	('L_IFGorb', 0.00245846226137642)	('Age', 0.002204998546247531)	('lDLPFC_to_lIFG_T1', -0.0015797732471382916)	('L_DLPFC', 0.0009741279700505569)	('lIFG_to_lPTL_T1', -0.0008232982491219315)	
