predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T1	lDLPFC_to_lPTL_T1	0.1141762344989421	0.1141762344989421	0.5	0.5
lDLPFC_to_lIFG_T1	rDLPFC_to_lIFG_T1	0.1141762344989421	0.14236178560600046	1.2959941938902979e-08	3.615823800953931e-07
lDLPFC_to_lIFG_T1	rDLPFC_to_lPTL_T1	0.1141762344989421	0.1231850733552307	0.0339546730054069	0.09473353768508526
lDLPFC_to_lIFG_T1	lSMA_to_lIFG_T1	0.1141762344989421	0.1231850733552307	0.0339546730054069	0.09473353768508526
lDLPFC_to_lIFG_T1	lSMA_to_lPTL_T1	0.1141762344989421	0.1141762344989421	0.5	0.5
lDLPFC_to_lIFG_T1	lIFG_to_lPTL_T1	0.1141762344989421	0.11449692904210935	0.4804268658728808	0.5
lDLPFC_to_lIFG_T1	lPTL_to_lIFG_T1	0.1141762344989421	0.1141762344989421	0.5	0.5
lDLPFC_to_lIFG_T1	rIFG_to_lIFG_T1	0.1141762344989421	0.14236178560600046	1.2959941938902979e-08	3.615823800953931e-07
lDLPFC_to_lPTL_T1	rDLPFC_to_lIFG_T1	0.1141762344989421	0.14236178560600046	1.2959941938902979e-08	3.615823800953931e-07
lDLPFC_to_lPTL_T1	rDLPFC_to_lPTL_T1	0.1141762344989421	0.1231850733552307	0.0339546730054069	0.09473353768508526
lDLPFC_to_lPTL_T1	lSMA_to_lIFG_T1	0.1141762344989421	0.1231850733552307	0.0339546730054069	0.09473353768508526
lDLPFC_to_lPTL_T1	lSMA_to_lPTL_T1	0.1141762344989421	0.1141762344989421	0.5	0.5
lDLPFC_to_lPTL_T1	lIFG_to_lPTL_T1	0.1141762344989421	0.11449692904210935	0.4804268658728808	0.5
lDLPFC_to_lPTL_T1	lPTL_to_lIFG_T1	0.1141762344989421	0.1141762344989421	0.5	0.5
lDLPFC_to_lPTL_T1	rIFG_to_lIFG_T1	0.1141762344989421	0.14236178560600046	1.2959941938902979e-08	3.615823800953931e-07
rDLPFC_to_lIFG_T1	rDLPFC_to_lPTL_T1	0.14236178560600046	0.1231850733552307	0.0003071084180696477	0.0035281204314672626
rDLPFC_to_lIFG_T1	lSMA_to_lIFG_T1	0.14236178560600046	0.1231850733552307	0.0003071084180696477	0.0035281204314672626
rDLPFC_to_lIFG_T1	lSMA_to_lPTL_T1	0.14236178560600046	0.1141762344989421	1.2959941938902979e-08	3.615823800953931e-07
rDLPFC_to_lIFG_T1	lIFG_to_lPTL_T1	0.14236178560600046	0.11449692904210935	3.78031467773429e-05	0.0008789231625732223
rDLPFC_to_lIFG_T1	lPTL_to_lIFG_T1	0.14236178560600046	0.1141762344989421	1.2959941938902979e-08	3.615823800953931e-07
rDLPFC_to_lIFG_T1	rIFG_to_lIFG_T1	0.14236178560600046	0.14236178560600046	0.5	0.5
rDLPFC_to_lPTL_T1	lSMA_to_lIFG_T1	0.1231850733552307	0.1231850733552307	0.5	0.5
rDLPFC_to_lPTL_T1	lSMA_to_lPTL_T1	0.1231850733552307	0.1141762344989421	0.0339546730054069	0.09473353768508526
rDLPFC_to_lPTL_T1	lIFG_to_lPTL_T1	0.1231850733552307	0.11449692904210935	0.10184720838119862	0.23291287818323292
rDLPFC_to_lPTL_T1	lPTL_to_lIFG_T1	0.1231850733552307	0.1141762344989421	0.0339546730054069	0.09473353768508526
rDLPFC_to_lPTL_T1	rIFG_to_lIFG_T1	0.1231850733552307	0.14236178560600046	0.0003071084180696477	0.0035281204314672626
lSMA_to_lIFG_T1	lSMA_to_lPTL_T1	0.1231850733552307	0.1141762344989421	0.0339546730054069	0.09473353768508526
lSMA_to_lIFG_T1	lIFG_to_lPTL_T1	0.1231850733552307	0.11449692904210935	0.10184720838119862	0.23291287818323292
lSMA_to_lIFG_T1	lPTL_to_lIFG_T1	0.1231850733552307	0.1141762344989421	0.0339546730054069	0.09473353768508526
lSMA_to_lIFG_T1	rIFG_to_lIFG_T1	0.1231850733552307	0.14236178560600046	0.0003071084180696477	0.0035281204314672626
lSMA_to_lPTL_T1	lIFG_to_lPTL_T1	0.1141762344989421	0.11449692904210935	0.4804268658728808	0.5
lSMA_to_lPTL_T1	lPTL_to_lIFG_T1	0.1141762344989421	0.1141762344989421	0.5	0.5
lSMA_to_lPTL_T1	rIFG_to_lIFG_T1	0.1141762344989421	0.14236178560600046	1.2959941938902979e-08	3.615823800953931e-07
lIFG_to_lPTL_T1	lPTL_to_lIFG_T1	0.11449692904210935	0.1141762344989421	0.4804268658728808	0.5
lIFG_to_lPTL_T1	rIFG_to_lIFG_T1	0.11449692904210935	0.14236178560600046	3.78031467773429e-05	0.0008789231625732223
lPTL_to_lIFG_T1	rIFG_to_lIFG_T1	0.1141762344989421	0.14236178560600046	1.2959941938902979e-08	3.615823800953931e-07
