predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.10211030896100635	0.10211030896100635	0.5	0.5
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.10211030896100635	0.11377391095954016	0.029335015482387858	0.14341563124722953
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.10211030896100635	0.0905356636792564	0.028860536753460935	0.14341563124722953
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.10211030896100635	0.0905356636792564	0.028860536753460935	0.14341563124722953
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.10211030896100635	0.10211030896100635	0.5	0.5
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.10211030896100635	0.09619005413931946	0.22732883509181145	0.45597448819907704
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.10211030896100635	0.10211030896100635	0.5	0.5
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.11377391095954016	0.029335015482387858	0.14341563124722953
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.10211030896100635	0.11377391095954016	0.029335015482387858	0.14341563124722953
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.10211030896100635	0.0905356636792564	0.028860536753460935	0.14341563124722953
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.10211030896100635	0.0905356636792564	0.028860536753460935	0.14341563124722953
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.10211030896100635	0.10211030896100635	0.5	0.5
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.10211030896100635	0.09619005413931946	0.22732883509181145	0.45597448819907704
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.10211030896100635	0.10211030896100635	0.5	0.5
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.11377391095954016	0.029335015482387858	0.14341563124722953
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.11377391095954016	0.0905356636792564	0.00062071764229955	0.0136557881305901
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.11377391095954016	0.0905356636792564	0.00062071764229955	0.0136557881305901
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.11377391095954016	0.10211030896100635	0.029335015482387858	0.14341563124722953
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.11377391095954016	0.09619005413931946	0.023471999458957043	0.14341563124722953
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.11377391095954016	0.10211030896100635	0.029335015482387858	0.14341563124722953
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.11377391095954016	0.11377391095954016	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.0905356636792564	0.0905356636792564	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.0905356636792564	0.10211030896100635	0.028860536753460935	0.14341563124722953
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.0905356636792564	0.09619005413931946	0.26018707221996273	0.4977491816381896
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.0905356636792564	0.10211030896100635	0.028860536753460935	0.14341563124722953
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.0905356636792564	0.11377391095954016	0.00062071764229955	0.0136557881305901
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.0905356636792564	0.10211030896100635	0.028860536753460935	0.14341563124722953
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.0905356636792564	0.09619005413931946	0.26018707221996273	0.4977491816381896
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.0905356636792564	0.10211030896100635	0.028860536753460935	0.14341563124722953
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.0905356636792564	0.11377391095954016	0.00062071764229955	0.0136557881305901
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.10211030896100635	0.09619005413931946	0.22732883509181145	0.45597448819907704
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.10211030896100635	0.10211030896100635	0.5	0.5
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.11377391095954016	0.029335015482387858	0.14341563124722953
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.09619005413931946	0.10211030896100635	0.22732883509181145	0.45597448819907704
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.09619005413931946	0.11377391095954016	0.023471999458957043	0.14341563124722953
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.10211030896100635	0.11377391095954016	0.029335015482387858	0.14341563124722953
