predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.08959364504484077	0.08959364504484077	0.5	0.5
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.08959364504484077	0.10799616802650447	0.000693032407881163	0.005371001161079013
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.08959364504484077	0.09727710152646005	0.08218714462432007	0.19108511125154418
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.08959364504484077	0.09727710152646005	0.08218714462432007	0.19108511125154418
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.08959364504484077	0.08959364504484077	0.5	0.5
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.08959364504484077	0.08854339456415017	0.44267200617541114	0.5
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.08959364504484077	0.08959364504484077	0.5	0.5
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.08959364504484077	0.10799616802650447	0.000693032407881163	0.005371001161079013
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.08959364504484077	0.10799616802650447	0.000693032407881163	0.005371001161079013
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.08959364504484077	0.09727710152646005	0.08218714462432007	0.19108511125154418
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.08959364504484077	0.09727710152646005	0.08218714462432007	0.19108511125154418
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.08959364504484077	0.08959364504484077	0.5	0.5
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.08959364504484077	0.08854339456415017	0.44267200617541114	0.5
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.08959364504484077	0.08959364504484077	0.5	0.5
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.08959364504484077	0.10799616802650447	0.000693032407881163	0.005371001161079013
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.10799616802650447	0.09727710152646005	0.05197387041613838	0.13182463496456917
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.10799616802650447	0.09727710152646005	0.05197387041613838	0.13182463496456917
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.10799616802650447	0.08959364504484077	0.000693032407881163	0.005371001161079013
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.10799616802650447	0.08854339456415017	0.009881975469472696	0.037257718324093005
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.10799616802650447	0.08959364504484077	0.000693032407881163	0.005371001161079013
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.10799616802650447	0.10799616802650447	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.09727710152646005	0.09727710152646005	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.09727710152646005	0.08959364504484077	0.08218714462432007	0.19108511125154418
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.09727710152646005	0.08854339456415017	0.13313035778678844	0.29018257673839043
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.09727710152646005	0.08959364504484077	0.08218714462432007	0.19108511125154418
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.09727710152646005	0.10799616802650447	0.05197387041613838	0.13182463496456917
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.09727710152646005	0.08959364504484077	0.08218714462432007	0.19108511125154418
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.09727710152646005	0.08854339456415017	0.13313035778678844	0.29018257673839043
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.09727710152646005	0.08959364504484077	0.08218714462432007	0.19108511125154418
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.09727710152646005	0.10799616802650447	0.05197387041613838	0.13182463496456917
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.08959364504484077	0.08854339456415017	0.44267200617541114	0.5
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.08959364504484077	0.08959364504484077	0.5	0.5
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.08959364504484077	0.10799616802650447	0.000693032407881163	0.005371001161079013
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.08854339456415017	0.08959364504484077	0.44267200617541114	0.5
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.08854339456415017	0.10799616802650447	0.009881975469472696	0.037257718324093005
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.08959364504484077	0.10799616802650447	0.000693032407881163	0.005371001161079013
