predictor_one	predictor_two	average_corr_one	average_corr_two	raw_permutation_p	fdr_corrected_p
lDLPFC_to_lIFG_T2	lDLPFC_to_lPTL_T2	0.09620044916160367	0.09620044916160367	0.5	0.5
lDLPFC_to_lIFG_T2	rDLPFC_to_lIFG_T2	0.09620044916160367	0.13732227340134354	1.041747748524672e-08	9.091616714397137e-08
lDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.09620044916160367	0.08491845863549995	0.056062216421393724	0.08680601252344834
lDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.09620044916160367	0.08491845863549995	0.056062216421393724	0.08680601252344834
lDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.09620044916160367	0.09620044916160367	0.5	0.5
lDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.09620044916160367	0.08284379207824712	0.07470748822341848	0.11206123233512773
lDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.09620044916160367	0.09620044916160367	0.5	0.5
lDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.09620044916160367	0.13732227340134354	1.041747748524672e-08	9.091616714397137e-08
lDLPFC_to_lPTL_T2	rDLPFC_to_lIFG_T2	0.09620044916160367	0.13732227340134354	1.041747748524672e-08	9.091616714397137e-08
lDLPFC_to_lPTL_T2	rDLPFC_to_lPTL_T2	0.09620044916160367	0.08491845863549995	0.056062216421393724	0.08680601252344834
lDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.09620044916160367	0.08491845863549995	0.056062216421393724	0.08680601252344834
lDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.09620044916160367	0.09620044916160367	0.5	0.5
lDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.09620044916160367	0.08284379207824712	0.07470748822341848	0.11206123233512773
lDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.09620044916160367	0.09620044916160367	0.5	0.5
lDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.09620044916160367	0.13732227340134354	1.041747748524672e-08	9.091616714397137e-08
rDLPFC_to_lIFG_T2	rDLPFC_to_lPTL_T2	0.13732227340134354	0.08491845863549995	1.1275966944504059e-09	1.5464183238176993e-08
rDLPFC_to_lIFG_T2	lSMA_to_lIFG_T2	0.13732227340134354	0.08491845863549995	1.1275966944504059e-09	1.5464183238176993e-08
rDLPFC_to_lIFG_T2	lSMA_to_lPTL_T2	0.13732227340134354	0.09620044916160367	1.041747748524672e-08	9.091616714397137e-08
rDLPFC_to_lIFG_T2	lIFG_to_lPTL_T2	0.13732227340134354	0.08284379207824712	3.679549120414903e-07	2.207729472248942e-06
rDLPFC_to_lIFG_T2	lPTL_to_lIFG_T2	0.13732227340134354	0.09620044916160367	1.041747748524672e-08	9.091616714397137e-08
rDLPFC_to_lIFG_T2	rIFG_to_lIFG_T2	0.13732227340134354	0.13732227340134354	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lIFG_T2	0.08491845863549995	0.08491845863549995	0.5	0.5
rDLPFC_to_lPTL_T2	lSMA_to_lPTL_T2	0.08491845863549995	0.09620044916160367	0.056062216421393724	0.08680601252344834
rDLPFC_to_lPTL_T2	lIFG_to_lPTL_T2	0.08491845863549995	0.08284379207824712	0.42199080490071356	0.5
rDLPFC_to_lPTL_T2	lPTL_to_lIFG_T2	0.08491845863549995	0.09620044916160367	0.056062216421393724	0.08680601252344834
rDLPFC_to_lPTL_T2	rIFG_to_lIFG_T2	0.08491845863549995	0.13732227340134354	1.1275966944504059e-09	1.5464183238176993e-08
lSMA_to_lIFG_T2	lSMA_to_lPTL_T2	0.08491845863549995	0.09620044916160367	0.056062216421393724	0.08680601252344834
lSMA_to_lIFG_T2	lIFG_to_lPTL_T2	0.08491845863549995	0.08284379207824712	0.42199080490071356	0.5
lSMA_to_lIFG_T2	lPTL_to_lIFG_T2	0.08491845863549995	0.09620044916160367	0.056062216421393724	0.08680601252344834
lSMA_to_lIFG_T2	rIFG_to_lIFG_T2	0.08491845863549995	0.13732227340134354	1.1275966944504059e-09	1.5464183238176993e-08
lSMA_to_lPTL_T2	lIFG_to_lPTL_T2	0.09620044916160367	0.08284379207824712	0.07470748822341848	0.11206123233512773
lSMA_to_lPTL_T2	lPTL_to_lIFG_T2	0.09620044916160367	0.09620044916160367	0.5	0.5
lSMA_to_lPTL_T2	rIFG_to_lIFG_T2	0.09620044916160367	0.13732227340134354	1.041747748524672e-08	9.091616714397137e-08
lIFG_to_lPTL_T2	lPTL_to_lIFG_T2	0.08284379207824712	0.09620044916160367	0.07470748822341848	0.11206123233512773
lIFG_to_lPTL_T2	rIFG_to_lIFG_T2	0.08284379207824712	0.13732227340134354	3.679549120414903e-07	2.207729472248942e-06
lPTL_to_lIFG_T2	rIFG_to_lIFG_T2	0.09620044916160367	0.13732227340134354	1.041747748524672e-08	9.091616714397137e-08
